t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_1x_true, p_1y_true, p_1z_true, p_2x_true, p_2y_true, p_2z_true, p_3x_true, p_3y_true, p_3z_true, p_4x_true, p_4y_true, p_4z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
9.348,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.217351,0.094125,0.100681,0.177990,-0.094521,0.098559,-0.221919,0.094514,0.098565,-0.182600,-0.094130,0.100692,1.371151,0.000000,0.168101,0.200000,0.000000,-1.108032,1.573151,0.075000,-0.031641,1.533151,-0.075000,0.005409,1.133151,0.075000,0.005409,1.173151,-0.075000,-0.031641,-0.000000,0.000000,-0.005838,0.032000,0.000000,0.050669,0.032000,0.000000,0.050669,-0.000000,0.000000,-0.005838,0.000000,0.000000,1.141190,-0.800000,0.000000,-0.498601,-0.800000,0.000000,-0.498601,0.000000,0.000000,1.141190,0.011213,0.000000,0.005363,0.012052,0.012052,0.012040,0.012231,0.012231,0.007254,19.998876,19.998876,19.998874,19.998876,19.998876,19.998874,0.012231,0.012231,0.007254,0.0025886616551737893,0.0,0.0
9.355,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.217351,0.094125,0.100681,0.177990,-0.094521,0.098559,-0.221919,0.094514,0.098565,-0.182600,-0.094130,0.100692,1.372151,0.000000,0.166155,0.200000,0.000000,-1.123045,1.573151,0.075000,-0.033583,1.533151,-0.075000,0.007855,1.133151,0.075000,0.007855,1.173151,-0.075000,-0.033583,-0.000000,0.000000,-0.005921,0.036000,0.000000,0.052134,0.036000,0.000000,0.052134,-0.000000,0.000000,-0.005921,0.000000,0.000000,1.157082,-0.800000,0.000000,-0.043918,-0.800000,0.000000,-0.043918,0.000000,0.000000,1.157082,0.011218,0.000000,0.005365,0.012126,0.012126,0.012114,0.012235,0.012235,0.007255,21.211978,21.211978,21.211976,21.211978,21.211978,21.211976,0.012235,0.012235,0.007255,0.0013710813012964632,0.0,0.0
9.359,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.217351,0.094125,0.100681,0.177990,-0.094521,0.098559,-0.221919,0.094514,0.098565,-0.182600,-0.094130,0.100692,1.373151,0.000000,0.164239,0.200000,0.000000,-1.137220,1.573151,0.075000,-0.035496,1.533151,-0.075000,0.010256,1.133151,0.075000,0.010256,1.173151,-0.075000,-0.035496,-0.000000,0.000000,-0.006000,0.039999,0.000000,0.051331,0.039999,0.000000,0.051331,-0.000000,0.000000,-0.006000,0.000000,0.000000,1.172095,-0.800000,0.000000,0.439459,-0.800000,0.000000,0.439459,0.000000,0.000000,1.172095,0.011223,0.000000,0.005367,0.012196,0.012196,0.012183,0.012240,0.012240,0.007257,22.359350,22.359350,22.359348,22.359350,22.359350,22.359348,0.012240,0.012240,0.007257,-4.163336342344337e-17,0.0,0.0
9.364,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.217351,0.094125,0.100681,0.177990,-0.094521,0.098559,-0.221919,0.094514,0.098565,-0.182600,-0.094130,0.100692,1.374151,0.000000,0.162353,0.200000,0.000000,-1.150595,1.573151,0.075000,-0.037379,1.533152,-0.075000,0.012609,1.133152,0.075000,0.012609,1.173151,-0.075000,-0.037379,-0.000000,0.000000,-0.006074,0.043999,0.000000,0.048174,0.043999,0.000000,0.048174,-0.000000,0.000000,-0.006074,0.000000,0.000000,1.186270,-0.800000,0.000000,0.940037,-0.800000,0.000000,0.940037,0.000000,0.000000,1.186270,0.011228,0.000000,0.005370,0.012261,0.012261,0.012248,0.012244,0.012244,0.007259,23.450640,23.450640,23.450638,23.450640,23.450640,23.450638,0.012244,0.012244,0.007259,-0.0014254840160907375,0.0,0.0
9.371,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.217351,0.094125,0.100681,0.177990,-0.094521,0.098559,-0.221919,0.094514,0.098565,-0.182600,-0.094130,0.100692,1.375151,0.000000,0.160499,0.200000,0.000000,-1.163208,1.573151,0.075000,-0.039230,1.533152,-0.075000,0.014913,1.133152,0.075000,0.014913,1.173151,-0.075000,-0.039230,-0.000000,0.000000,-0.006144,0.047999,0.000000,0.042637,0.047999,0.000000,0.042637,-0.000000,0.000000,-0.006144,0.000000,0.000000,1.199645,-0.800000,0.000000,1.445878,-0.800000,0.000000,1.445878,0.000000,0.000000,1.199645,0.011233,0.000000,0.005372,0.012321,0.012321,0.012309,0.012249,0.012249,0.007260,24.493344,24.493344,24.493342,24.493344,24.493344,24.493342,0.012249,0.012249,0.007260,-0.0028249892367181034,0.0,0.0
9.377,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.210787,0.094262,0.099105,0.176366,-0.094520,0.109213,-0.223577,0.094517,0.109223,-0.189086,-0.094267,0.099121,1.376151,0.000000,0.158678,0.200000,0.000000,-1.175095,1.573151,0.075000,-0.041048,1.533152,-0.075000,0.017167,1.133152,0.075000,0.017167,1.173151,-0.075000,-0.041048,-0.000000,0.000000,-0.006210,0.051999,0.000000,0.034752,0.051999,0.000000,0.034752,-0.000000,0.000000,-0.006210,0.000000,0.000000,1.212258,-0.800000,0.000000,1.944894,-0.800000,0.000000,1.944894,0.000000,0.000000,1.212258,0.011238,0.000000,0.005375,0.012378,0.012378,0.012365,0.012254,0.012254,0.007262,25.493424,25.493424,25.493422,25.493424,25.493424,25.493422,0.012254,0.012254,0.007262,-0.004113243903889556,0.0,0.0
9.383,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.210787,0.094262,0.099105,0.176366,-0.094520,0.109213,-0.223577,0.094517,0.109223,-0.189086,-0.094267,0.099121,1.377151,0.000000,0.156892,0.200000,0.000000,-1.186294,1.573151,0.075000,-0.042831,1.533153,-0.075000,0.019369,1.133153,0.075000,0.019369,1.173151,-0.075000,-0.042831,-0.000000,0.000000,-0.006272,0.055998,0.000000,0.024614,0.055998,0.000000,0.024614,-0.000000,0.000000,-0.006272,0.000000,0.000000,1.224145,-0.800000,0.000000,2.425145,-0.800000,0.000000,2.425145,0.000000,0.000000,1.224145,0.011243,0.000000,0.005377,0.012431,0.012431,0.012418,0.012258,0.012258,0.007264,26.455713,26.455713,26.455712,26.455713,26.455713,26.455712,0.012258,0.012258,0.007264,-0.005177323310347724,0.0,0.0
9.389,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.210787,0.094262,0.099105,0.176366,-0.094520,0.109213,-0.223577,0.094517,0.109223,-0.189086,-0.094267,0.099121,1.378151,0.000000,0.155141,0.200000,0.000000,-1.196839,1.573151,0.075000,-0.044580,1.533153,-0.075000,0.021518,1.133153,0.075000,0.021518,1.173151,-0.075000,-0.044580,-0.000000,0.000000,-0.006331,0.059998,0.000000,0.012371,0.059998,0.000000,0.012371,-0.000000,0.000000,-0.006331,0.000000,0.000000,1.235344,-0.800000,0.000000,2.875135,-0.800000,0.000000,2.875135,0.000000,0.000000,1.235344,0.011248,0.000000,0.005380,0.012481,0.012481,0.012467,0.012263,0.012263,0.007266,27.384195,27.384195,27.384193,27.384195,27.384195,27.384193,0.012263,0.012263,0.007266,-0.005860853271107955,0.0,0.0
9.396,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.210787,0.094262,0.099105,0.176366,-0.094520,0.109213,-0.223577,0.094517,0.109223,-0.189086,-0.094267,0.099121,1.379151,0.000000,0.153426,0.200000,0.000000,-1.206765,1.573151,0.075000,-0.046293,1.533154,-0.075000,0.023613,1.133154,0.075000,0.023613,1.173151,-0.075000,-0.046293,-0.000000,0.000000,-0.006386,0.063998,0.000000,-0.001773,0.063998,0.000000,-0.001773,-0.000000,0.000000,-0.006386,0.000000,0.000000,1.245889,-0.800000,0.000000,3.284093,-0.800000,0.000000,3.284093,0.000000,0.000000,1.245889,0.011254,0.000000,0.005382,0.012528,0.012528,0.012514,0.012268,0.012268,0.007268,28.282198,28.282198,28.282197,28.282198,28.282198,28.282197,0.012268,0.012268,0.007268,-0.005961654303433567,-3.469446951953614e-18,0.0
9.401,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.210787,0.094262,0.099105,0.176366,-0.094520,0.109213,-0.223577,0.094517,0.109223,-0.189086,-0.094267,0.099121,1.380151,0.000000,0.151746,0.200000,0.000000,-1.216103,1.573151,0.075000,-0.047970,1.533154,-0.075000,0.025654,1.133154,0.075000,0.025654,1.173151,-0.075000,-0.047970,-0.000000,0.000000,-0.006438,0.067997,0.000000,-0.017565,0.067997,0.000000,-0.017565,-0.000000,0.000000,-0.006438,0.000000,0.000000,1.255815,-0.800000,0.000000,3.642245,-0.800000,0.000000,3.642245,0.000000,0.000000,1.255815,0.011259,0.000000,0.005385,0.012571,0.012571,0.012557,0.012272,0.012272,0.007270,29.152539,29.152539,29.152537,29.152539,29.152539,29.152537,0.012272,0.012272,0.007270,-0.005248311542253414,0.0,0.0
9.406,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.210787,0.094262,0.099105,0.176366,-0.094520,0.109213,-0.223577,0.094517,0.109223,-0.189086,-0.094267,0.099121,1.381151,0.000000,0.150104,0.200000,0.000000,-1.224887,1.573151,0.075000,-0.049610,1.533155,-0.075000,0.027641,1.133155,0.075000,0.027641,1.173151,-0.075000,-0.049610,-0.000000,0.000000,-0.006487,0.071996,0.000000,-0.034712,0.071996,0.000000,-0.034712,-0.000000,0.000000,-0.006487,0.000000,0.000000,1.265153,-0.800000,0.000000,3.941048,-0.800000,0.000000,3.941048,0.000000,0.000000,1.265153,0.011264,0.000000,0.005387,0.012612,0.012612,0.012597,0.012277,0.012277,0.007272,29.997624,29.997624,29.997622,29.997624,29.997624,29.997622,0.012277,0.012277,0.007272,-0.0034970670280172478,0.0,0.0
9.412,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.210787,0.094262,0.099105,0.176366,-0.094520,0.109213,-0.223577,0.094517,0.109223,-0.189086,-0.094267,0.099121,1.382151,0.000000,0.148498,0.200000,0.000000,-1.233145,1.573151,0.075000,-0.051214,1.533156,-0.075000,0.029573,1.133156,0.075000,0.029573,1.173151,-0.075000,-0.051214,-0.000000,0.000000,-0.006533,0.075996,0.000000,-0.052882,0.075996,0.000000,-0.052882,-0.000000,0.000000,-0.006533,0.000000,0.000000,1.273937,-0.800000,0.000000,4.173407,-0.800000,0.000000,4.173407,0.000000,0.000000,1.273937,0.011269,0.000000,0.005390,0.012649,0.012649,0.012635,0.012282,0.012282,0.007274,30.819530,30.819530,30.819528,30.819530,30.819530,30.819528,0.012282,0.012282,0.007274,-0.00054310092885064,0.0,0.0
9.418,1,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.210787,0.094262,0.099105,0.176366,-0.094520,0.109213,-0.223577,0.094517,0.109223,-0.189086,-0.094267,0.099121,1.383151,0.000000,0.146929,0.200000,0.000000,-1.240908,1.573151,0.075000,-0.052781,1.533156,-0.075000,0.031451,1.133156,0.075000,0.031451,1.173151,-0.075000,-0.052781,-0.000000,0.000000,-0.006576,0.079995,0.000000,-0.071720,0.079995,0.000000,-0.071720,-0.000000,0.000000,-0.006576,0.000000,0.000000,1.282195,-0.800000,0.000000,4.333846,-0.800000,0.000000,4.333846,0.000000,0.000000,1.282195,0.011274,0.000000,0.005393,0.012685,0.012685,0.012670,0.012287,0.012287,0.007276,31.620063,31.620063,31.620062,31.620063,31.620063,31.620062,0.012287,0.012287,0.007276,0.003667803841607392,0.0,0.0
9.427,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.202491,0.094321,0.098708,0.198655,-0.092468,0.168336,-0.202898,0.092483,0.168289,-0.197369,-0.094326,0.098725,1.384151,0.000000,0.160580,0.200000,0.000000,-1.111370,1.573151,0.075000,-0.039160,1.613151,-0.075000,-0.039420,1.213151,0.075000,-0.039420,1.173151,-0.075000,-0.039160,-0.000000,0.000000,-0.006617,0.079994,0.000000,-0.090849,0.079994,0.000000,-0.090849,-0.000000,0.000000,-0.006617,0.000000,0.000000,1.289958,0.000000,0.000000,4.418648,0.000000,0.000000,4.418648,0.000000,0.000000,1.289958,0.011276,0.000000,0.005390,0.012517,0.012517,0.012503,0.012289,0.012289,0.007274,0.012335,0.012335,0.007352,0.012335,0.012335,0.007352,0.012289,0.012289,0.007274,0.0060456078386557505,0.0,0.0
9.432,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.202491,0.094321,0.098708,0.198655,-0.092468,0.168336,-0.202898,0.092483,0.168289,-0.197369,-0.094326,0.098725,1.385151,0.000000,0.162919,0.200000,0.000000,-1.089477,1.573151,0.075000,-0.036827,1.613151,-0.075000,-0.036838,1.213151,0.075000,-0.036838,1.173151,-0.075000,-0.036827,-0.000000,0.000000,-0.005939,0.000000,0.000000,-0.005679,0.000000,0.000000,-0.005679,-0.000000,0.000000,-0.005939,0.000000,0.000000,1.160420,0.000000,0.000000,1.160420,0.000000,0.000000,1.160420,0.000000,0.000000,1.160420,0.011279,0.000000,0.005387,0.012367,0.012367,0.012353,0.012291,0.012291,0.007271,0.012291,0.012291,0.007272,0.012291,0.012291,0.007272,0.012291,0.012291,0.007271,0.0054204800306609235,0.0,0.0
9.438,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.202491,0.094321,0.098708,0.198655,-0.092468,0.168336,-0.202898,0.092483,0.168289,-0.197369,-0.094326,0.098725,1.386151,0.000000,0.165061,0.200000,0.000000,-1.070416,1.573151,0.075000,-0.034690,1.613151,-0.075000,-0.034690,1.213151,0.075000,-0.034690,1.173151,-0.075000,-0.034690,-0.000000,0.000000,-0.005824,0.000000,0.000000,-0.005812,0.000000,0.000000,-0.005812,-0.000000,0.000000,-0.005824,0.000000,0.000000,1.138527,0.000000,0.000000,1.138527,0.000000,0.000000,1.138527,0.000000,0.000000,1.138527,0.011281,0.000000,0.005384,0.012234,0.012234,0.012220,0.012293,0.012293,0.007269,0.012293,0.012293,0.007269,0.012293,0.012293,0.007269,0.012293,0.012293,0.007269,0.004737694723723013,0.0,0.0
9.444,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.202491,0.094321,0.098708,0.198655,-0.092468,0.168336,-0.202898,0.092483,0.168289,-0.197369,-0.094326,0.098725,1.387151,0.000000,0.167027,0.200000,0.000000,-1.053797,1.573151,0.075000,-0.032728,1.613151,-0.075000,-0.032728,1.213151,0.075000,-0.032728,1.173151,-0.075000,-0.032728,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,0.000000,0.000000,1.119466,0.000000,0.000000,1.119466,0.000000,0.000000,1.119466,0.000000,0.000000,1.119466,0.011283,0.000000,0.005382,0.012114,0.012114,0.012101,0.012295,0.012295,0.007268,0.012295,0.012295,0.007268,0.012295,0.012295,0.007268,0.012295,0.012295,0.007268,0.003997163300946349,0.0,0.0
9.449,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.202491,0.094321,0.098708,0.198655,-0.092468,0.168336,-0.202898,0.092483,0.168289,-0.197369,-0.094326,0.098725,1.388151,0.000000,0.168836,0.200000,0.000000,-1.039290,1.573151,0.075000,-0.030922,1.613151,-0.075000,-0.030922,1.213151,0.075000,-0.030922,1.173151,-0.075000,-0.030922,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,0.000000,0.000000,1.102847,0.000000,0.000000,1.102847,0.000000,0.000000,1.102847,0.000000,0.000000,1.102847,0.011285,0.000000,0.005379,0.012008,0.012008,0.011994,0.012297,0.012297,0.007266,0.012297,0.012297,0.007266,0.012297,0.012297,0.007266,0.012297,0.012297,0.007266,0.0032009092822874313,0.0,0.0
9.456,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.202491,0.094321,0.098708,0.198655,-0.092468,0.168336,-0.202898,0.092483,0.168289,-0.197369,-0.094326,0.098725,1.389151,0.000000,0.170505,0.200000,0.000000,-1.026616,1.573151,0.075000,-0.029256,1.613151,-0.075000,-0.029256,1.213151,0.075000,-0.029256,1.173151,-0.075000,-0.029256,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,0.000000,0.000000,1.088340,0.000000,0.000000,1.088340,0.000000,0.000000,1.088340,0.000000,0.000000,1.088340,0.011288,0.000000,0.005377,0.011912,0.011912,0.011899,0.012299,0.012299,0.007264,0.012299,0.012299,0.007264,0.012299,0.012299,0.007264,0.012299,0.012299,0.007264,0.0023530339085661434,0.0,0.0
9.461,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.202491,0.094321,0.098708,0.198655,-0.092468,0.168336,-0.202898,0.092483,0.168289,-0.197369,-0.094326,0.098725,1.390151,0.000000,0.172046,0.200000,0.000000,-1.015538,1.573151,0.075000,-0.027717,1.613151,-0.075000,-0.027717,1.213151,0.075000,-0.027717,1.173151,-0.075000,-0.027717,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,0.000000,0.000000,1.075666,0.000000,0.000000,1.075666,0.000000,0.000000,1.075666,0.000000,0.000000,1.075666,0.011290,0.000000,0.005374,0.011826,0.011826,0.011813,0.012301,0.012301,0.007262,0.012301,0.012301,0.007262,0.012301,0.012301,0.007262,0.012301,0.012301,0.007262,0.0014595983962899378,0.0,0.0
9.467,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.202491,0.094321,0.098708,0.198655,-0.092468,0.168336,-0.202898,0.092483,0.168289,-0.197369,-0.094326,0.098725,1.391151,0.000000,0.173473,0.200000,0.000000,-1.005854,1.573151,0.075000,-0.026293,1.613151,-0.075000,-0.026293,1.213151,0.075000,-0.026293,1.173151,-0.075000,-0.026293,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,0.000000,0.000000,1.064588,0.000000,0.000000,1.064588,0.000000,0.000000,1.064588,0.000000,0.000000,1.064588,0.011293,0.000000,0.005372,0.011749,0.011749,0.011736,0.012304,0.012304,0.007260,0.012304,0.012304,0.007260,0.012304,0.012304,0.007260,0.012304,0.012304,0.007260,0.0005284260488909037,0.0,0.0
9.473,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.392151,0.000000,0.174793,0.200000,0.000000,-0.997391,1.573151,0.075000,-0.024975,1.613151,-0.075000,-0.024975,1.213151,0.075000,-0.024975,1.173151,-0.075000,-0.024975,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,0.000000,0.000000,1.054904,0.000000,0.000000,1.054904,0.000000,0.000000,1.054904,0.000000,0.000000,1.054904,0.011295,0.000000,0.005370,0.011679,0.011679,0.011667,0.012306,0.012306,0.007259,0.012306,0.012306,0.007259,0.012306,0.012306,0.007259,0.012306,0.012306,0.007259,-0.00043116888314023716,0.0,0.0
9.478,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.393151,0.000000,0.176018,0.200000,0.000000,-0.989996,1.573151,0.075000,-0.023752,1.613151,-0.075000,-0.023752,1.213151,0.075000,-0.023752,1.173151,-0.075000,-0.023752,-0.000000,0.000000,-0.005341,-0.000000,0.000000,-0.005341,-0.000000,0.000000,-0.005341,-0.000000,0.000000,-0.005341,0.000000,0.000000,1.046441,0.000000,0.000000,1.046441,0.000000,0.000000,1.046441,0.000000,0.000000,1.046441,0.011298,0.000000,0.005368,0.011617,0.011617,0.011605,0.012308,0.012308,0.007257,0.012308,0.012308,0.007257,0.012308,0.012308,0.007257,0.012308,0.012308,0.007257,-0.0014087152380530543,0.0,0.0
9.484,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.394151,0.000000,0.177154,0.200000,0.000000,-0.983542,1.573151,0.075000,-0.022617,1.613151,-0.075000,-0.022617,1.213151,0.075000,-0.022617,1.173151,-0.075000,-0.022617,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,0.000000,0.000000,1.039046,0.000000,0.000000,1.039046,0.000000,0.000000,1.039046,0.000000,0.000000,1.039046,0.011300,0.000000,0.005366,0.011561,0.011561,0.011549,0.012311,0.012311,0.007256,0.012311,0.012311,0.007256,0.012311,0.012311,0.007256,0.012311,0.012311,0.007256,-0.002392968494218467,0.0,0.0
9.489,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.395151,0.000000,0.178209,0.200000,0.000000,-0.977914,1.573151,0.075000,-0.021564,1.613151,-0.075000,-0.021564,1.213151,0.075000,-0.021564,1.173151,-0.075000,-0.021564,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,0.000000,0.000000,1.032592,0.000000,0.000000,1.032592,0.000000,0.000000,1.032592,0.000000,0.000000,1.032592,0.011303,0.000000,0.005364,0.011510,0.011510,0.011499,0.012313,0.012313,0.007254,0.012313,0.012313,0.007254,0.012313,0.012313,0.007254,0.012313,0.012313,0.007254,-0.0033723280403365197,0.0,0.0
9.496,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.396151,0.000000,0.179188,0.200000,0.000000,-0.973013,1.573151,0.075000,-0.020586,1.613151,-0.075000,-0.020586,1.213151,0.075000,-0.020586,1.173151,-0.075000,-0.020586,-0.000000,0.000000,-0.005239,-0.000000,0.000000,-0.005239,-0.000000,0.000000,-0.005239,-0.000000,0.000000,-0.005239,0.000000,0.000000,1.026964,0.000000,0.000000,1.026964,0.000000,0.000000,1.026964,0.000000,0.000000,1.026964,0.011306,0.000000,0.005362,0.011464,0.011464,0.011453,0.012315,0.012315,0.007253,0.012315,0.012315,0.007253,0.012315,0.012315,0.007253,0.012315,0.012315,0.007253,-0.004335270698427762,0.0,0.0
9.501,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.397151,0.000000,0.180097,0.200000,0.000000,-0.968754,1.573151,0.075000,-0.019678,1.613151,-0.075000,-0.019678,1.213151,0.075000,-0.019678,1.173151,-0.075000,-0.019678,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,0.000000,0.000000,1.022063,0.000000,0.000000,1.022063,0.000000,0.000000,1.022063,0.000000,0.000000,1.022063,0.011308,0.000000,0.005360,0.011423,0.011423,0.011412,0.012318,0.012318,0.007251,0.012318,0.012318,0.007251,0.012318,0.012318,0.007251,0.012318,0.012318,0.007251,-0.00527078220792053,0.0,0.0
9.506,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.398151,0.000000,0.180941,0.200000,0.000000,-0.965060,1.573151,0.075000,-0.018835,1.613151,-0.075000,-0.018835,1.213151,0.075000,-0.018835,1.173151,-0.075000,-0.018835,-0.000000,0.000000,-0.005191,-0.000000,0.000000,-0.005191,-0.000000,0.000000,-0.005191,-0.000000,0.000000,-0.005191,0.000000,0.000000,1.017804,0.000000,0.000000,1.017804,0.000000,0.000000,1.017804,0.000000,0.000000,1.017804,0.011311,0.000000,0.005358,0.011386,0.011386,0.011376,0.012320,0.012320,0.007250,0.012320,0.012320,0.007250,0.012320,0.012320,0.007250,0.012320,0.012320,0.007250,-0.006168768445674017,0.0,0.0
9.511,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.399151,0.000000,0.181725,0.200000,0.000000,-0.961866,1.573151,0.075000,-0.018052,1.613151,-0.075000,-0.018052,1.213151,0.075000,-0.018052,1.173151,-0.075000,-0.018052,-0.000000,0.000000,-0.005172,-0.000000,0.000000,-0.005172,-0.000000,0.000000,-0.005172,-0.000000,0.000000,-0.005172,0.000000,0.000000,1.014110,0.000000,0.000000,1.014110,0.000000,0.000000,1.014110,0.000000,0.000000,1.014110,0.011313,0.000000,0.005356,0.011353,0.011353,0.011342,0.012323,0.012323,0.007248,0.012323,0.012323,0.007248,0.012323,0.012323,0.007248,0.012323,0.012323,0.007248,-0.007020429112853166,0.0,0.0
9.517,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194338,0.094362,0.098610,0.217228,-0.093195,0.142734,-0.183632,0.093200,0.142663,-0.205527,-0.094366,0.098625,1.400151,0.000000,0.182452,0.200000,0.000000,-0.959112,1.573151,0.075000,-0.017326,1.613151,-0.075000,-0.017326,1.213151,0.075000,-0.017326,1.173151,-0.075000,-0.017326,-0.000000,0.000000,-0.005155,-0.000000,0.000000,-0.005155,-0.000000,0.000000,-0.005155,-0.000000,0.000000,-0.005155,0.000000,0.000000,1.010916,0.000000,0.000000,1.010916,0.000000,0.000000,1.010916,0.000000,0.000000,1.010916,0.011316,0.000000,0.005354,0.011323,0.011323,0.011312,0.012325,0.012325,0.007247,0.012325,0.012325,0.007247,0.012325,0.012325,0.007247,0.012325,0.012325,0.007247,-0.007818578411514551,0.0,0.0
9.523,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.185612,0.094396,0.098564,0.221625,-0.093753,0.110842,-0.178730,0.093747,0.110811,-0.214260,-0.094400,0.098578,1.401151,0.000000,0.183126,0.200000,0.000000,-0.956747,1.573151,0.075000,-0.016652,1.613151,-0.075000,-0.016652,1.213151,0.075000,-0.016652,1.173151,-0.075000,-0.016652,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,0.000000,0.000000,1.008162,0.000000,0.000000,1.008162,0.000000,0.000000,1.008162,0.000000,0.000000,1.008162,0.011319,0.000000,0.005352,0.011296,0.011296,0.011285,0.012328,0.012328,0.007245,0.012328,0.012328,0.007245,0.012328,0.012328,0.007245,0.012328,0.012328,0.007245,-0.008557899760237131,0.0,0.0
