t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_1x_true, p_1y_true, p_1z_true, p_2x_true, p_2y_true, p_2z_true, p_3x_true, p_3y_true, p_3z_true, p_4x_true, p_4y_true, p_4z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
36.460,1,0.222456,0.669642,0.195359,-0.116795,-0.211245,0.018998,0.436208,0.732994,0.018464,0.409502,0.550505,0.015036,0.045312,0.824223,0.016197,0.008858,0.574305,0.014788,-0.135928,0.754020,0.233036,-0.006397,-0.167391,-1.109696,0.077879,0.815760,0.057709,0.041214,0.649593,0.102186,-0.327817,0.886672,0.105298,-0.343770,0.695216,0.048945,0.004427,0.002328,-0.004299,0.007899,-0.021879,0.049154,0.007040,-0.023225,0.042606,0.003709,0.005031,-0.018846,0.019791,0.267489,1.181087,0.143555,1.065600,0.704383,0.143555,1.065600,0.704383,0.019791,0.267489,1.181087,0.033150,0.000000,0.007587,0.017249,0.017249,0.017230,0.033516,0.033516,0.009053,24.493510,24.493510,24.493489,24.493510,24.493510,24.493489,0.033516,0.033516,0.009053,0.0,0.002850968032181423,0.0
36.472,1,0.222456,0.669642,0.195359,-0.116795,-0.211245,0.018998,0.436208,0.732994,0.018464,0.409502,0.550505,0.015036,0.045312,0.824223,0.016197,0.008858,0.574305,0.014788,-0.136221,0.753505,0.229072,0.007368,-0.158144,-1.135554,0.078014,0.815342,0.054632,0.041046,0.650218,0.105947,-0.327985,0.887298,0.109059,-0.343624,0.694882,0.044110,0.000457,-0.001617,-0.010948,0.007024,-0.030983,0.035801,0.006167,-0.032329,0.029190,0.000468,-0.001531,-0.012749,-0.043397,0.168087,1.135594,0.084657,0.985783,1.714236,0.084532,0.985677,1.720507,-0.046158,0.165876,1.281031,0.033157,0.000000,0.007594,0.017406,0.017406,0.017387,0.033522,0.033522,0.009059,26.455947,26.455947,26.455927,26.455947,26.455947,26.455927,0.033522,0.033522,0.009059,0.0,0.005484325205186071,0.0
36.481,1,0.222456,0.669642,0.195359,-0.116795,-0.211245,0.018998,0.436208,0.732994,0.018464,0.409502,0.550505,0.015036,0.045312,0.824223,0.016197,0.008858,0.574305,0.014788,-0.136281,0.752734,0.225226,0.021981,-0.151977,-1.158699,0.078024,0.815008,0.050821,0.040939,0.650620,0.109519,-0.328092,0.887699,0.112631,-0.343614,0.694550,0.040257,0.000231,-0.001175,-0.012085,0.006239,-0.039261,0.013470,0.005381,-0.040606,0.006859,0.000231,-0.001173,-0.012128,-0.030337,0.114370,1.233511,0.055939,0.881911,2.669115,0.055939,0.881911,2.669115,-0.030337,0.114370,1.233511,0.033164,0.000000,0.007601,0.017543,0.017543,0.017523,0.033529,0.033529,0.009064,28.282516,28.282516,28.282498,28.282516,28.282516,28.282498,0.033529,0.033529,0.009064,0.0,0.007033023925329538,0.0
36.492,1,0.222456,0.669642,0.195359,-0.116795,-0.211245,0.018998,0.436208,0.732994,0.018464,0.409502,0.550505,0.015036,0.045312,0.824223,0.016197,0.008858,0.574305,0.014788,-0.136577,0.750136,0.221473,0.033335,-0.162063,-1.179673,0.078153,0.815354,0.047131,0.040669,0.650134,0.112883,-0.328362,0.887213,0.115995,-0.343485,0.694897,0.036567,0.000744,0.001452,-0.012292,0.006165,-0.044910,-0.016393,0.005307,-0.046256,-0.023004,0.000744,0.001452,-0.012293,-0.082089,-0.147428,1.251585,-0.011827,0.606735,3.478837,-0.011827,0.606735,3.478837,-0.082089,-0.147428,1.251585,0.033171,0.000000,0.007608,0.017663,0.017663,0.017642,0.033536,0.033536,0.009070,29.998044,29.998044,29.998026,29.998044,29.998044,29.998026,0.033536,0.033536,0.009070,0.0,0.005998070334003892,0.0
36.503,1,0.222456,0.669642,0.195359,-0.116795,-0.211245,0.018998,0.436208,0.732994,0.018464,0.409502,0.550505,0.015036,0.045312,0.824223,0.016197,0.008858,0.574305,0.014788,-0.137321,0.744285,0.217791,0.039951,-0.198881,-1.198933,0.078455,0.816723,0.043597,0.040187,0.648377,0.116031,-0.328844,0.885457,0.119143,-0.343183,0.696266,0.033032,0.001495,0.005724,-0.012420,0.006730,-0.047251,-0.051599,0.005872,-0.048596,-0.058210,0.001495,0.005724,-0.012420,-0.156113,-0.568696,1.264002,-0.097486,0.175747,4.066419,-0.097486,0.175747,4.066419,-0.156113,-0.568696,1.264002,0.033178,0.000000,0.007616,0.017767,0.017767,0.017746,0.033543,0.033543,0.009077,31.620604,31.620604,31.620588,31.620604,31.620604,31.620588,0.033543,0.033543,0.009077,0.0,0.0006034454765007219,0.0
36.514,0,0.221696,0.664985,0.194213,-0.015188,-0.093135,-0.022911,0.435827,0.738229,0.015371,0.407846,0.530680,0.081673,0.038583,0.800350,0.074636,0.010119,0.574275,0.014568,-0.139011,0.736150,0.243023,0.024253,-0.239310,-0.955885,0.075574,0.812526,0.065198,0.046462,0.594505,0.067061,-0.326192,0.825745,0.059517,-0.344713,0.687067,0.061055,-0.000805,0.002044,-0.016420,0.008374,-0.047667,-0.086680,0.004751,-0.053506,-0.097336,0.000579,-0.003079,-0.009842,-0.127516,-0.454442,1.302991,-0.167628,-0.418286,4.392689,-0.167628,-0.418286,4.392689,-0.127516,-0.454442,1.302991,0.033181,0.000000,0.007608,0.017315,0.017315,0.017295,0.033546,0.033546,0.009070,0.033555,0.033555,0.009104,0.033555,0.033555,0.009104,0.033546,0.033546,0.009070,0.0,-0.003867937387542139,0.0
36.525,0,0.221696,0.664985,0.194213,-0.015188,-0.093135,-0.022911,0.435827,0.738229,0.015371,0.407846,0.530680,0.081673,0.038583,0.800350,0.074636,0.010119,0.574275,0.014568,-0.139056,0.736800,0.246148,0.023745,-0.202353,-0.932865,0.075461,0.813351,0.067861,0.046364,0.595303,0.070662,-0.326285,0.826538,0.062723,-0.344802,0.687781,0.064513,0.000189,-0.002206,-0.010737,0.000204,-0.002234,-0.009776,0.000210,-0.002239,-0.010181,0.000214,-0.002319,-0.009922,-0.022264,0.218257,1.091398,-0.021442,0.217404,1.026476,-0.021955,0.217932,1.066928,-0.021432,0.217388,1.025614,0.033184,0.000000,0.007601,0.016954,0.016954,0.016934,0.033549,0.033549,0.009064,0.033549,0.033549,0.009064,0.033549,0.033549,0.009064,0.033549,0.033549,0.009064,-1.3877787807814457e-17,-0.002488979727321171,0.0
36.535,0,0.221696,0.664985,0.194213,-0.015188,-0.093135,-0.022911,0.435827,0.738229,0.015371,0.407846,0.530680,0.081673,0.038583,0.800350,0.074636,0.010119,0.574275,0.014568,-0.139221,0.736830,0.248767,0.022289,-0.173721,-0.916325,0.075348,0.813768,0.070460,0.046251,0.595719,0.073283,-0.326398,0.826954,0.065335,-0.344914,0.688196,0.067131,0.000305,-0.001611,-0.010050,0.000305,-0.001612,-0.010027,0.000305,-0.001612,-0.010037,0.000305,-0.001614,-0.010030,-0.031075,0.150503,1.031046,-0.031075,0.150503,1.031046,-0.031075,0.150503,1.031046,-0.031075,0.150503,1.031046,0.033187,0.000000,0.007594,0.016664,0.016664,0.016646,0.033553,0.033553,0.009059,0.033553,0.033553,0.009059,0.033553,0.033553,0.009059,0.033553,0.033553,0.009059,1.3877787807814457e-17,-0.0008920747176739199,0.0
36.546,0,0.221696,0.664985,0.194213,-0.015188,-0.093135,-0.022911,0.435827,0.738229,0.015371,0.407846,0.530680,0.081673,0.038583,0.800350,0.074636,0.010119,0.574275,0.014568,-0.139336,0.736961,0.250953,0.021357,-0.146612,-0.904770,0.075261,0.814108,0.072640,0.046164,0.596059,0.075464,-0.326485,0.827294,0.067515,-0.345001,0.688535,0.069312,0.000267,-0.001501,-0.009867,0.000267,-0.001501,-0.009866,0.000268,-0.001501,-0.009867,0.000268,-0.001501,-0.009867,-0.027103,0.140718,1.014262,-0.027103,0.140718,1.014262,-0.027103,0.140718,1.014262,-0.027103,0.140718,1.014262,0.033191,0.000000,0.007588,0.016431,0.016431,0.016413,0.033556,0.033556,0.009053,0.033556,0.033556,0.009053,0.033556,0.033556,0.009053,0.033556,0.033556,0.009053,0.0,0.0008949866284020183,0.0
36.557,0,0.221696,0.664985,0.194213,-0.015188,-0.093135,-0.022911,0.435827,0.738229,0.015371,0.407846,0.530680,0.081673,0.038583,0.800350,0.074636,0.010119,0.574275,0.014568,-0.139418,0.737140,0.252776,0.020776,-0.121327,-0.896941,0.075191,0.814363,0.074460,0.046094,0.596314,0.077284,-0.326555,0.827549,0.069335,-0.345072,0.688791,0.071132,0.000240,-0.001359,-0.009747,0.000240,-0.001359,-0.009747,0.000240,-0.001359,-0.009747,0.000240,-0.001359,-0.009747,-0.024421,0.126725,1.002537,-0.024421,0.126725,1.002537,-0.024421,0.126725,1.002537,-0.024421,0.126725,1.002537,0.033194,0.000000,0.007582,0.016242,0.016242,0.016226,0.033559,0.033559,0.009048,0.033559,0.033559,0.009048,0.033559,0.033559,0.009048,0.033559,0.033559,0.009048,-1.3877787807814457e-17,0.0028143886739241605,0.0
36.568,0,0.219445,0.659357,0.194443,-0.045031,-0.112556,0.004590,0.435539,0.737773,0.014554,0.402943,0.500040,0.068782,0.035069,0.768885,0.047194,0.009868,0.574360,0.014665,-0.139438,0.738154,0.254230,0.010611,-0.115276,-0.889107,0.075582,0.809069,0.073789,0.046102,0.591286,0.083804,-0.326132,0.822754,0.067593,-0.344892,0.684165,0.073967,0.000589,-0.007769,-0.011823,0.000197,-0.007496,-0.004456,0.000622,-0.007258,-0.012920,0.000372,-0.007085,-0.008231,-0.015395,0.188616,1.010118,-0.014442,0.185458,0.943172,-0.015535,0.189026,1.020079,-0.014928,0.187016,0.977477,0.033198,0.000000,0.007576,0.016090,0.016090,0.016074,0.033563,0.033563,0.009044,0.033563,0.033563,0.009044,0.033563,0.033563,0.009044,0.033563,0.033563,0.009044,0.0,0.00478593698843692,0.0
36.579,0,0.219445,0.659357,0.194443,-0.045031,-0.112556,0.004590,0.435539,0.737773,0.014554,0.402943,0.500040,0.068782,0.035069,0.768885,0.047194,0.009868,0.574360,0.014665,-0.139409,0.738390,0.255460,0.001713,-0.116260,-0.883254,0.075631,0.809221,0.074963,0.046142,0.591444,0.085150,-0.326083,0.822917,0.068742,-0.344848,0.684332,0.075225,0.000086,-0.001334,-0.009623,0.000076,-0.001327,-0.009447,0.000087,-0.001322,-0.009649,0.000081,-0.001317,-0.009537,-0.002915,0.122040,0.983569,-0.002915,0.122040,0.983569,-0.002915,0.122040,0.983569,-0.002915,0.122040,0.983569,0.033201,0.000000,0.007571,0.015966,0.015966,0.015950,0.033567,0.033567,0.009039,0.033567,0.033567,0.009039,0.033567,0.033567,0.009039,0.033567,0.033567,0.009039,0.0,0.006718490489211679,0.0
36.589,0,0.219445,0.659357,0.194443,-0.045031,-0.112556,0.004590,0.435539,0.737773,0.014554,0.402943,0.500040,0.068782,0.035069,0.768885,0.047194,0.009868,0.574360,0.014665,-0.139385,0.738451,0.256464,-0.006457,-0.118577,-0.879185,0.075683,0.809469,0.075956,0.046194,0.591692,0.086147,-0.326031,0.823165,0.069734,-0.344796,0.684580,0.076220,0.000002,-0.001066,-0.009518,0.000002,-0.001065,-0.009514,0.000002,-0.001065,-0.009519,0.000002,-0.001065,-0.009516,0.004271,0.110384,0.978308,0.004271,0.110384,0.978308,0.004271,0.110384,0.978308,0.004271,0.110384,0.978308,0.033205,0.000000,0.007565,0.015865,0.015865,0.015850,0.033570,0.033570,0.009035,0.033570,0.033570,0.009035,0.033570,0.033570,0.009035,0.033570,0.033570,0.009035,-1.3877787807814457e-17,0.008523353470365959,0.0
36.600,0,0.219445,0.659357,0.194443,-0.045031,-0.112556,0.004590,0.435539,0.737773,0.014554,0.402943,0.500040,0.068782,0.035069,0.768885,0.047194,0.009868,0.574360,0.014665,-0.139381,0.738263,0.257275,-0.014084,-0.122759,-0.876438,0.075742,0.809669,0.076749,0.046252,0.591893,0.086940,-0.325972,0.823366,0.070527,-0.344738,0.684781,0.077012,-0.000054,-0.000884,-0.009485,-0.000054,-0.000884,-0.009485,-0.000054,-0.000884,-0.009485,-0.000054,-0.000884,-0.009485,0.009749,0.092823,0.975170,0.009749,0.092823,0.975170,0.009749,0.092823,0.975170,0.009749,0.092823,0.975170,0.033209,0.000000,0.007560,0.015783,0.015783,0.015769,0.033574,0.033574,0.009030,0.033574,0.033574,0.009030,0.033574,0.033574,0.009030,0.033574,0.033574,0.009030,0.0,0.01012741297612806,0.0
36.610,0,0.219445,0.659357,0.194443,-0.045031,-0.112556,0.004590,0.435539,0.737773,0.014554,0.402943,0.500040,0.068782,0.035069,0.768885,0.047194,0.009868,0.574360,0.014665,-0.139406,0.737787,0.257920,-0.021294,-0.129031,-0.874665,0.075804,0.809825,0.077364,0.046314,0.592049,0.087555,-0.325910,0.823522,0.071142,-0.344676,0.684937,0.077627,-0.000099,-0.000677,-0.009468,-0.000099,-0.000677,-0.009468,-0.000099,-0.000677,-0.009468,-0.000099,-0.000677,-0.009468,0.014057,0.072493,0.973570,0.014057,0.072493,0.973570,0.014057,0.072493,0.973570,0.014057,0.072493,0.973570,0.033212,0.000000,0.007555,0.015716,0.015716,0.015702,0.033577,0.033577,0.009026,0.033577,0.033577,0.009026,0.033577,0.033577,0.009026,0.033577,0.033577,0.009026,0.0,0.011483839712928639,0.0
36.621,3,0.217085,0.655798,0.194889,-0.047193,-0.071185,0.008924,0.435362,0.737506,0.014307,0.400959,0.486469,0.044962,0.033944,0.754906,0.013246,0.009748,0.574248,0.014683,-0.140104,0.733550,0.253835,-0.022818,-0.157087,-0.922784,0.075347,0.807142,0.082018,0.047532,0.589513,0.088491,-0.324441,0.820559,0.062951,-0.345132,0.682254,0.082281,0.000878,-0.007914,-0.010019,0.001757,0.000403,-0.004318,0.002015,-0.000034,-0.013667,0.000809,-0.007675,-0.009058,0.022280,0.288849,0.972042,-0.084415,-0.506001,0.974769,-0.086244,-0.499636,1.059661,0.022523,0.287949,0.963265,0.033218,0.000000,0.007559,0.016061,0.016061,0.016046,9.999551,9.999551,9.999499,0.033584,0.033584,0.009029,0.033584,0.033584,0.009029,9.999551,9.999551,9.999499,-1.3877787807814457e-17,0.006578643270728799,0.0
36.631,3,0.217085,0.655798,0.194889,-0.047193,-0.071185,0.008924,0.435362,0.737506,0.014307,0.400959,0.486469,0.044962,0.033944,0.754906,0.013246,0.009748,0.574248,0.014683,-0.140927,0.727592,0.249897,-0.025331,-0.198021,-0.964993,0.074838,0.803481,0.086737,0.047933,0.592228,0.084028,-0.324033,0.823264,0.058271,-0.345641,0.678593,0.087000,0.000120,-0.006396,0.011491,0.001034,0.007256,-0.010491,0.001040,0.007245,-0.010713,0.000050,-0.006157,0.012451,0.070081,-0.176011,-2.049824,-0.100725,-0.724152,1.090162,-0.100725,-0.724152,1.090162,0.070081,-0.176011,-2.049824,0.033225,0.000000,0.007564,0.016364,0.016364,0.016349,14.141451,14.141451,14.141414,0.033590,0.033590,0.009033,0.033590,0.033590,0.009033,14.141451,14.141451,14.141414,0.0,-0.00036206728590034917,0.0
36.641,3,0.217085,0.655798,0.194889,-0.047193,-0.071185,0.008924,0.435362,0.737506,0.014307,0.400959,0.486469,0.044962,0.033944,0.754906,0.013246,0.009748,0.574248,0.014683,-0.141416,0.723991,0.245819,-0.024666,-0.214421,-1.004734,0.074646,0.802249,0.091209,0.048084,0.593310,0.079608,-0.323883,0.824346,0.053845,-0.345833,0.677361,0.091472,-0.001240,-0.010241,0.030449,0.000410,0.002754,-0.010736,0.000410,0.002754,-0.010741,-0.001309,-0.010001,0.031409,0.124522,0.313853,-1.738383,-0.040133,-0.258003,1.100110,-0.040133,-0.258003,1.100110,0.124522,0.313853,-1.738383,0.033231,0.000000,0.007569,0.016631,0.016631,0.016614,17.319634,17.319634,17.319604,0.033596,0.033596,0.009038,0.033596,0.033596,0.009038,17.319634,17.319634,17.319604,6.938893903907228e-18,-0.00299903516700188,0.0
36.652,3,0.217085,0.655798,0.194889,-0.047193,-0.071185,0.008924,0.435362,0.737506,0.014307,0.400959,0.486469,0.044962,0.033944,0.754906,0.013246,0.009748,0.574248,0.014683,-0.141625,0.722374,0.241655,-0.021572,-0.211775,-1.041894,0.074663,0.802626,0.095458,0.048066,0.593101,0.075347,-0.323900,0.824137,0.049584,-0.345817,0.677738,0.095722,-0.002879,-0.017614,0.044051,-0.000041,-0.000763,-0.010892,-0.000041,-0.000763,-0.010892,-0.002948,-0.017374,0.045011,0.156577,0.700582,-1.149842,0.003623,0.083617,1.115176,0.003623,0.083617,1.115176,0.156577,0.700582,-1.149842,0.033238,0.000000,0.007575,0.016864,0.016864,0.016848,19.998953,19.998953,19.998927,0.033602,0.033602,0.009043,0.033602,0.033602,0.009043,19.998953,19.998953,19.998927,0.0,-0.0023443413084431285,0.0
36.663,3,0.221456,0.647565,0.196080,0.087421,-0.164665,0.023821,0.436294,0.739559,0.014518,0.401768,0.484297,0.026324,0.034970,0.754000,0.013656,0.010670,0.576339,0.016821,-0.141407,0.721372,0.237512,-0.019612,-0.201663,-1.073956,0.074947,0.803340,0.099531,0.044246,0.599536,0.061204,-0.327987,0.831459,0.054528,-0.345533,0.678452,0.099794,-0.006518,-0.022764,0.047785,-0.004366,0.005451,-0.021405,-0.004640,0.006361,-0.001853,-0.006566,-0.022491,0.052823,0.152242,0.950965,-0.289512,0.066632,0.172081,1.230447,0.066562,0.166524,1.052596,0.152002,0.950259,-0.326471,0.033244,0.000000,0.007581,0.017069,0.017069,0.017052,22.359464,22.359464,22.359440,0.033609,0.033609,0.009048,0.033609,0.033609,0.009048,22.359464,22.359464,22.359440,0.0,3.122502256758253e-17,0.0
36.674,3,0.221456,0.647565,0.196080,0.087421,-0.164665,0.023821,0.436294,0.739559,0.014518,0.401768,0.484297,0.026324,0.034970,0.754000,0.013656,0.010670,0.576339,0.016821,-0.141389,0.721298,0.233442,-0.019594,-0.184371,-1.102944,0.075078,0.804479,0.103429,0.044057,0.598811,0.056929,-0.328183,0.830756,0.050707,-0.345401,0.679591,0.103693,-0.007737,-0.032989,0.044423,-0.000423,-0.002726,-0.011699,-0.000430,-0.002704,-0.011233,-0.007784,-0.032717,0.049462,0.138726,1.062441,0.654817,0.032972,0.285668,1.169586,0.032972,0.285668,1.169586,0.138726,1.062441,0.654817,0.033251,0.000000,0.007587,0.017249,0.017249,0.017230,24.493510,24.493510,24.493489,0.033616,0.033616,0.009053,0.033616,0.033616,0.009053,24.493510,24.493510,24.493489,0.0,0.002850968032181423,0.0
36.685,3,0.221456,0.647565,0.196080,0.087421,-0.164665,0.023821,0.436294,0.739559,0.014518,0.401768,0.484297,0.026324,0.034970,0.754000,0.013656,0.010670,0.576339,0.016821,-0.141386,0.721174,0.229486,-0.019718,-0.169123,-1.128858,0.075191,0.805404,0.107157,0.043972,0.598056,0.052994,-0.328268,0.830001,0.046783,-0.345289,0.680516,0.107421,-0.009023,-0.042737,0.031548,-0.000300,-0.002531,-0.011763,-0.000300,-0.002530,-0.011752,-0.009071,-0.042465,0.036587,0.138888,1.054767,1.662869,0.030035,0.246823,1.199269,0.030035,0.246823,1.199269,0.138888,1.054767,1.662869,0.033258,0.000000,0.007594,0.017406,0.017406,0.017387,26.455947,26.455947,26.455927,0.033622,0.033622,0.009059,0.033622,0.033622,0.009059,26.455947,26.455947,26.455927,0.0,0.005484325205186071,0.0
36.696,3,0.221456,0.647565,0.196080,0.087421,-0.164665,0.023821,0.436294,0.739559,0.014518,0.401768,0.484297,0.026324,0.034970,0.754000,0.013656,0.010670,0.576339,0.016821,-0.141481,0.720369,0.225674,-0.020702,-0.161196,-1.151812,0.075245,0.805840,0.110712,0.043934,0.597670,0.049174,-0.328306,0.829616,0.042963,-0.345234,0.680952,0.110975,-0.010191,-0.051561,0.009650,-0.000153,-0.001300,-0.012058,-0.000153,-0.001300,-0.012058,-0.010238,-0.051289,0.014689,0.127411,0.961735,2.622736,0.015610,0.124146,1.228653,0.015610,0.124146,1.228653,0.127411,0.961735,2.622736,0.033265,0.000000,0.007601,0.017543,0.017543,0.017523,28.282516,28.282516,28.282498,0.033629,0.033629,0.009064,0.033629,0.033629,0.009064,28.282516,28.282516,28.282498,0.0,0.007033023925329538,0.0
36.707,3,0.221456,0.647565,0.196080,0.087421,-0.164665,0.023821,0.436294,0.739559,0.014518,0.401768,0.484297,0.026324,0.034970,0.754000,0.013656,0.010670,0.576339,0.016821,-0.141829,0.717741,0.222045,-0.023776,-0.169641,-1.171780,0.075186,0.805379,0.114097,0.043985,0.597989,0.045455,-0.328255,0.829934,0.039244,-0.345294,0.680491,0.114361,-0.011087,-0.058345,-0.019899,0.000187,0.001366,-0.012377,0.000187,0.001366,-0.012377,-0.011135,-0.058073,-0.014861,0.096247,0.723129,3.445469,-0.018060,-0.139679,1.259869,-0.018060,-0.139679,1.259869,0.096247,0.723129,3.445469,0.033271,0.000000,0.007608,0.017663,0.017663,0.017642,29.998044,29.998044,29.998026,0.033636,0.033636,0.009070,0.033636,0.033636,0.009070,29.998044,29.998044,29.998026,0.0,0.005998070334003895,0.0
36.718,3,0.224541,0.630395,0.193094,0.061707,-0.343392,-0.059723,0.435662,0.721864,0.062569,0.404866,0.486118,0.015174,0.035268,0.751380,0.014182,0.010990,0.553575,0.072377,-0.142252,0.711692,0.218601,-0.038113,-0.196669,-1.189004,0.075136,0.803548,0.117301,0.041970,0.603336,0.036571,-0.333029,0.830830,0.040939,-0.345343,0.678660,0.117565,-0.015377,-0.057838,-0.059144,-0.001943,0.009982,-0.018060,-0.004769,0.005421,-0.007223,-0.013664,-0.062801,-0.046225,0.139533,0.266073,4.092518,-0.015175,-0.591627,1.336213,-0.017415,-0.593532,1.237730,0.137745,0.264766,4.020901,0.033278,0.000000,0.007616,0.017767,0.017767,0.017746,31.620604,31.620604,31.620588,0.033643,0.033643,0.009077,0.033643,0.033643,0.009077,31.620604,31.620604,31.620588,0.0,0.0006034454765007288,0.0
36.729,0,0.224541,0.630395,0.193094,0.061707,-0.343392,-0.059723,0.435662,0.721864,0.062569,0.404866,0.486118,0.015174,0.035268,0.751380,0.014182,0.010990,0.553575,0.072377,-0.142537,0.703749,0.243912,-0.050065,-0.237072,-0.946664,0.059419,0.740969,0.057989,0.042417,0.601943,0.061545,-0.332647,0.829330,0.066166,-0.359347,0.611118,0.071172,-0.015881,-0.056551,-0.097004,0.000291,0.004736,-0.012946,0.000224,0.004628,-0.012688,-0.014167,-0.061513,-0.084085,0.050104,-0.391403,4.391170,-0.027113,-0.455930,1.302638,-0.027113,-0.455930,1.302638,0.050104,-0.391403,4.391170,0.033281,0.000000,0.007608,0.017315,0.017315,0.017295,0.033655,0.033655,0.009104,0.033646,0.033646,0.009070,0.033646,0.033646,0.009070,0.033655,0.033655,0.009104,0.0,-0.003867937387542146,0.0
36.739,0,0.224541,0.630395,0.193094,0.061707,-0.343392,-0.059723,0.435662,0.721864,0.062569,0.404866,0.486118,0.015174,0.035268,0.751380,0.014182,0.010990,0.553575,0.072377,-0.142339,0.703691,0.247041,-0.056967,-0.207652,-0.924950,0.059703,0.741564,0.061314,0.042708,0.602637,0.064646,-0.332358,0.830021,0.069272,-0.359063,0.611713,0.074496,-0.000492,-0.001702,-0.009973,-0.000485,-0.001601,-0.010201,-0.000486,-0.001604,-0.010195,-0.000492,-0.001702,-0.009973,0.055855,0.165014,1.046394,0.055855,0.165014,1.046394,0.055855,0.165014,1.046394,0.055855,0.165014,1.046394,0.033285,0.000000,0.007601,0.016954,0.016954,0.016934,0.033649,0.033649,0.009064,0.033649,0.033649,0.009064,0.033649,0.033649,0.009064,0.033649,0.033649,0.009064,0.0,-0.002488979727321171,0.0
36.750,0,0.224541,0.630395,0.193094,0.061707,-0.343392,-0.059723,0.435662,0.721864,0.062569,0.404866,0.486118,0.015174,0.035268,0.751380,0.014182,0.010990,0.553575,0.072377,-0.142109,0.703750,0.249646,-0.063025,-0.179740,-0.909767,0.059984,0.742022,0.063910,0.042990,0.603097,0.067237,-0.332077,0.830482,0.071864,-0.358782,0.612171,0.077092,-0.000598,-0.001661,-0.009960,-0.000597,-0.001658,-0.009965,-0.000597,-0.001658,-0.009965,-0.000598,-0.001661,-0.009960,0.065403,0.157221,1.024162,0.065403,0.157221,1.024162,0.065403,0.157221,1.024162,0.065403,0.157221,1.024162,0.033288,0.000000,0.007594,0.016664,0.016664,0.016646,0.033652,0.033652,0.009059,0.033652,0.033652,0.009059,0.033652,0.033652,0.009059,0.033652,0.033652,0.009059,1.3877787807814457e-17,-0.0008920747176739269,0.0
36.761,0,0.219903,0.620228,0.194135,-0.092773,-0.203332,0.020818,0.429850,0.685521,0.069532,0.404486,0.486286,0.014673,0.035037,0.750949,0.014364,0.005987,0.521429,0.090640,-0.142508,0.703328,0.251772,-0.057247,-0.153192,-0.893112,0.064041,0.745761,0.071849,0.046606,0.606853,0.071314,-0.327861,0.835265,0.072784,-0.355258,0.616981,0.071944,0.003940,0.002504,-0.003807,0.003489,0.002522,-0.007763,0.004103,0.003574,-0.010997,0.003394,0.003602,-0.017213,0.016719,0.101552,0.945791,0.016814,0.101424,0.981764,0.016834,0.101260,1.011158,0.016983,0.101058,1.067688,0.033291,0.000000,0.007588,0.016431,0.016431,0.016413,0.033656,0.033656,0.009053,0.033656,0.033656,0.009053,0.033656,0.033656,0.009053,0.033656,0.033656,0.009053,0.0,0.0008949866284020044,0.0
36.772,0,0.219903,0.620228,0.194135,-0.092773,-0.203332,0.020818,0.429850,0.685521,0.069532,0.404486,0.486286,0.014673,0.035037,0.750949,0.014364,0.005987,0.521429,0.090640,-0.142407,0.703495,0.253525,-0.047732,-0.123871,-0.880743,0.064256,0.746098,0.073738,0.046810,0.607190,0.073111,-0.327642,0.835627,0.074506,-0.355056,0.617344,0.073521,-0.000448,-0.001312,-0.009452,-0.000459,-0.001311,-0.009546,-0.000444,-0.001286,-0.009624,-0.000461,-0.001285,-0.009772,0.052245,0.129559,0.984272,0.052245,0.129559,0.984272,0.052245,0.129559,0.984272,0.052245,0.129559,0.984272,0.033295,0.000000,0.007582,0.016242,0.016242,0.016226,0.033659,0.033659,0.009048,0.033659,0.033659,0.009048,0.033659,0.033659,0.009048,0.033659,0.033659,0.009048,-1.3877787807814457e-17,0.0028143886739241605,0.0
