t, p_b_vpsp_x, p_b_vpsp_y, FL_cw_vp_x, FL_cw_vp_y, FR_cw_vp_x, FR_cw_vp_y, BL_cw_vp_x, BL_cw_vp_y, BR_cw_vp_x, BR_cw_vp_y, FL_ccw_vp_x, FL_ccw_vp_y, FR_ccw_vp_x, FR_ccw_vp_y, BL_ccw_vp_x, BL_ccw_vp_y, BR_ccw_vp_x, BR_ccw_vp_y, FL_vt_x, FL_vt_y, FR_vt_x, FR_vt_y, BL_vt_x, BL_vt_y, BR_vt_x, BR_vt_y, FL_phase, FR_phase, BL_phase, BR_phase
13.529,-0.0126440420060289,-0.0036487877785114677,0.1914105143690326,0.09966148686047999,-0.1987092871986215,-0.10782170583329259,0.18201068881753107,0.10299807266898052,-0.20858948563096738,-0.10442317651855068,0.18532882001299295,0.10299163504919645,0.1916507008094548,0.0977194995288771,-0.2083492991905452,-0.10254313269318917,-0.2025077912749277,-0.10775332470726715,0.19717542019817122,0.10629883668845774,-0.001697459441056759,-0.012727906323537763,-0.030324357384210687,0.002947299754401958,-0.21572977139701938,-0.11111338123336781,1,0,0,1
13.542,-0.016198455460485497,-0.0037798182741483714,0.18867728398178216,0.09885876922658868,-0.19428262468889343,-0.10798081333295681,0.1732084297861403,0.10304265835189383,-0.21132271601821787,-0.10364530207915311,0.18115190640642417,0.1030093486161286,0.18946290254862344,0.09407759594004649,-0.21053709745137658,-0.09901575092110947,-0.20379733844285988,-0.10779588146869303,0.19949151879442242,0.10924636140610186,0.004373458179005196,-0.01835994654802195,-0.043778354884313975,0.00819791328934108,-0.22488044393105563,-0.11420360124401448,1,0,0,1
13.554,-0.018940956959799173,-0.0038315068648992617,0.18608450134909135,0.09767995988058613,-0.1851672754951874,-0.1082617687232505,0.1612008602264977,0.10335301284128108,-0.21391549865090864,-0.10242670670503272,0.17644448935716764,0.10311449865713697,0.18801679236565516,0.08823558112421477,-0.21198320763434486,-0.09314433700618419,-0.20427548665898493,-0.10786124548158356,0.20484537648687592,0.11396002231082826,0.01820000440847705,-0.027384802840560968,-0.060955262472014854,0.017238831195439924,-0.2378539462625348,-0.11914007812530426,1,0,0,1
13.567,-0.02044543223785108,-0.0037565025420644473,0.18368941090147592,0.09607107003900923,-0.16999486130776656,-0.10871908460278909,0.1454145859305885,0.1040570533247561,-0.2163105890985241,-0.10072872709421365,0.17117525607572798,0.10329911931571871,0.18770986231141099,0.0796277294024065,-0.21229013768858904,-0.08428976068043949,-0.20379643427277616,-0.10795677637092313,0.21382880747325805,0.12083988641265635,0.04211499340508498,-0.04064513793748166,-0.08212438755224541,0.031114272120303973,-0.2556011422775019,-0.12633503076373645,1,0,0,1
13.579,-0.020222683984037287,-0.003272167765765114,0.18156007946009103,0.09394004502889727,-0.14752795364476667,-0.10951835292189585,0.1255225062166011,0.10570508545959721,-0.218439920539909,-0.09838010536493579,0.16530560669760788,0.10367830390806751,0.18899727628591723,0.06767655311264116,-0.2110027237140828,-0.0714898205749398,-0.20218544777742584,-0.10811836424410601,0.2267691726232775,0.13015534064677226,0.0781864035947138,-0.059103908031218746,-0.10707916200725169,0.05189102029349538,-0.27876715014688874,-0.13603112397210934,1,0,0,1
13.592,-0.017793848171707996,-0.0018494721943211542,0.17977642576660355,0.09116619723064671,-0.1170268446939525,-0.11095279156059622,0.10166272258393297,0.1092978149569827,-0.22022357423339647,-0.09512753767330814,0.15879628261880566,0.1044426043156983,0.19231793894499025,0.0519304486661977,-0.20768206105500978,-0.05358542526981122,-0.19924343108559858,-0.10840394475835972,0.24350219234653991,0.14191165675231102,0.12754828355704048,-0.08363745468759481,-0.1349075684443835,0.0824467664007961,-0.3073183001460289,-0.14811885724279691,1,0,0,1
13.604,-0.01279307102258237,-0.0054034684146483936,0.1784302262581793,0.08753433084417336,-0.07859180959202731,-0.11374178400337312,0.07457544128868329,0.10766154488569396,-0.2215697737418207,-0.0924996480950664,0.15161429411902186,0.10399770175239886,0.19799181584832798,0.03189130725308353,-0.20200818415167202,-0.03797154637076268,-0.19475384160266326,-0.1089630190032919,0.2632343547203917,0.15517230077502964,0.18976484793871523,-0.11567881893131889,-0.1639366501149575,0.10147264621389285,-0.3402348366344789,-0.1625800017161972,1,0,0,1
13.617,-0.0050715186354966385,-0.00493335001093248,0.17762391827694948,0.08292046595135892,-0.03336560121384388,-0.11814725982205837,0.045598645665901154,0.11304341987953462,-0.22237608172305057,-0.08767085869492008,0.14373983704606266,0.10510480878595098,0.20611652222602866,0.00795030608294138,-0.19388347777397139,-0.013054146025465126,-0.18849200049216375,-0.10985520152951214,0.28456083449646874,0.1697106665335693,0.26245377517554924,-0.15456689250693553,-0.1919048506629692,0.14290753085939126,-0.37539583355103534,-0.17778470492975496,1,0,0,1
13.629,-0.0015159840565827226,-0.005287236254053147,0.176516437185685,0.07794084227794978,0.01199985954072974,-0.1207325658807856,0.012000088861987224,0.11551852782427374,-0.22348356281431503,-0.08271471148257684,0.13422116080486252,0.10563210252261875,0.21199997420135847,-0.015423963814051048,-0.1880000257986415,0.0102099257575392,-0.18118828643349255,-0.1104059717272458,0.3047104320328594,0.18387806622598768,0.3288144228791845,-0.18867389399170467,-0.2288899810061217,0.17646233655408727,-0.4106988101322531,-0.19281545380458287,1,1,1,1
13.642,-0.0024324650639110657,-0.005416628013847111,0.17573130465379033,0.07211305031944815,0.03337146358604026,-0.12203531488009672,-0.006418681044229629,0.11676574742804605,-0.2242686953462097,-0.07691439467882322,0.1235921728591663,0.10624920903505061,0.21347639127090534,-0.027202378449000024,-0.18652360872909468,0.02193281099694934,-0.17212956355158565,-0.11105055339442568,0.3071723502975272,0.18760978511032547,0.35430514368304,-0.20335556066292354,-0.24805438248022885,0.191016951521573,-0.42315297175598265,-0.19693768802436337,1,1,1,1
13.654,-0.0034158587694870235,-0.005529662066400043,0.17528182326559605,0.06540208811970757,0.054365601213843734,-0.12331788695560889,-0.024598645665901225,0.11799365014505106,-0.22471817673440395,-0.0702350713444126,0.11180705319627993,0.1069598346901244,0.21488347777397127,-0.03879836947457553,-0.18511652222602876,0.0334741326640177,-0.16124340666508782,-0.11179281791482944,0.3073330394247434,0.18983295050963211,0.3767978029960183,-0.21651447666975585,-0.2656432037183118,0.20409989521882643,-0.432151073780398,-0.19953701732430287,1,1,1,1
13.667,-0.004455165810795941,-0.005622983106301244,0.17517249406313204,0.05779611247053414,0.0746222679035519,-0.12456103858407791,-0.042312047041022705,0.11918381270307864,-0.22482750593686796,-0.06266495410601615,0.0988502982269893,0.10776523356845188,0.21615511043126462,-0.05003795234277403,-0.1838448895687354,0.044660726461774755,-0.14850531010072524,-0.1126340752039339,0.3049174631593402,0.19031178849889963,0.3955450959326596,-0.22776035132490832,-0.2812224714351471,0.2153280603548132,-0.4370607509000364,-0.20037142995400947,1,1,1,1
13.679,-0.005528445446011762,-0.0056939349321537755,0.1753974236812378,0.0493106300812842,0.09381494116443526,-0.12574731597595182,-0.05935230971627545,0.1203195252765977,-0.2246025763187622,-0.05421947656653031,0.08474220732018053,0.1086637636602636,0.21723131572407992,-0.0607633238463754,-0.1827686842759201,0.05533553314702128,-0.13394735995770493,-0.1135726101455097,0.2997470093178116,0.1888741298359499,0.40995881317941946,-0.2367772983415231,-0.2944233211105414,0.2243907246947971,-0.43739628317073664,-0.19926329591783898,1,1,1,1
13.692,-0.006606075593946659,-0.005740721944194414,0.17593924406053502,0.03999134004602891,0.11166411567042016,-0.126861778576511,-0.07554260379149036,0.12138648414881595,-0.22406075593946503,-0.04494412237141545,0.06954260379149026,0.10965058587576973,0.21806075593946492,-0.07083940343766307,-0.18193924406053513,0.06536410900996804,-0.11766411567042029,-0.11460336820115627,0.29175501490355743,0.1854270795202358,0.4196508578660282,-0.24334571478990852,-0.3049671660914507,0.23107100490984636,-0.4328630090539215,-0.1961152574169513,1,1,1,1
13.704,-0.00765494375827272,-0.0057625146085147905,0.17676868427592,0.029915260454741202,0.12794735995770481,-0.12789253663215755,-0.09074220732018067,0.12237330636432209,-0.22323131572408003,-0.034915546508468655,0.05335230971627529,0.11071754474798798,0.2186025763187621,-0.08015869347291837,-0.18139742368123796,0.07463946320508291,-0.09981494116443533,-0.11571783080171544,0.2809942232197675,0.17996695325428602,0.4244586026529416,-0.2473569309548836,-0.3126846898356067,0.23526024279570393,-0.42338791107019325,-0.19092032352916552,1,1,1,1
13.717,-0.008643095826017563,-0.005759490033751459,0.1778448895687353,0.019189888951139815,0.14250531010072512,-0.12883107157373336,-0.10485029822698942,0.1232718364561338,-0.22215511043126474,-0.024240739823222134,0.03631204704102255,0.11185325732150703,0.21882750593686784,-0.0886441758621683,-0.18117249406313216,0.08308494074456875,-0.08062226790355197,-0.11690410819358935,0.26763512994814675,0.1725821727885688,0.42445156911340964,-0.24881896837057207,-0.3175266449459669,0.23696369058159877,-0.40913243741965977,-0.18376485513460133,1,1,1,1
13.729,-0.009544306681350728,-0.005732804604764101,0.17911652222602864,0.007950306082941352,0.15524340666508776,-0.12967232886283783,-0.11780705319628007,0.12407723533446127,-0.22088347777397138,-0.013054146025465098,0.018598645665901095,0.11304341987953462,0.21871817673440386,-0.09625015151134178,-0.18128182326559616,0.09065505798296522,-0.06036560121384385,-0.11814725982205837,0.2519552149687929,0.16344865480472215,0.4199187316282414,-0.24785281971943088,-0.31956538157690006,0.23629691939532788,-0.3904857917455371,-0.17482397289967555,1,1,1,1
13.742,-0.01034204359780068,-0.005684501720088976,0.18052360872909456,-0.0036456849426341545,0.16612956355158554,-0.13041459338324157,-0.1295921728591664,0.12478786098953507,-0.21947639127090543,-0.0015128243583967457,0.000418681044229513,0.11427132259653963,0.21826869534620957,-0.10296111371108232,-0.18173130465379045,0.09733438131737582,-0.039371463586040364,-0.11942983189757053,0.23432013034934027,0.1528181598112945,0.4113382065634477,-0.2446798355676307,-0.31898711549006215,0.23347352544043717,-0.3680393958139285,-0.1643498565644569,1,1,1,1
13.754,-0.004282419952335706,-0.004433108161811326,0.18649997678122263,-0.014285865729041981,0.17613993015206095,-0.1309659327282549,-0.13926951708629412,0.12564564822925364,-0.2135000232187774,0.010650837289990903,-0.013499908558148671,0.11665662590928283,0.21843520653288342,-0.10854822494229727,-0.1815647934671166,0.103227940443296,-0.013500137879406099,-0.1202916543483339,0.22770739582571325,0.1441747048964634,0.40028511210193857,-0.23943503891379092,-0.3151245402096591,0.2289528416933946,-0.32999764752733557,-0.15142494032331238,0,1,1,0
13.767,0.004057214908397111,-0.00414543085284666,0.195106782219177,-0.03788170795378091,0.18401678414755354,-0.1314605465119936,-0.14821505339067287,0.1261257613901284,-0.20489321778082303,0.034181874087667506,-0.04437534122069549,0.11891031166584567,0.21790086537844033,-0.1135750291914994,-0.1820991346215597,0.1082402440696342,0.03458890565904944,-0.12261014553195909,0.198959743114227,0.11640689677585356,0.3663123336455786,-0.22082351534362307,-0.2936443344019256,0.2112585848077383,-0.25539888272429156,-0.12342368965135542,0,1,1,0
13.779,0.009950166350897204,-0.0039473760669132725,0.20156192100685594,-0.0600209296761689,0.1899605585489252,-0.13189542026505655,-0.1564075771727599,0.12653666760983828,-0.1984380789931441,0.056151768221622024,-0.0750217044334994,0.12106191944680418,0.21677649068808266,-0.1177917308915227,-0.18322350931191736,0.11243297823630445,0.07814554644721122,-0.12493108090135105,0.16680644987315263,0.08946494703200213,0.3316792275329135,-0.20189554996723352,-0.27178996382195714,0.19320347425913798,-0.1868950481805202,-0.09656237559155967,0,1,1,0
13.792,0.013345386128780813,-0.003717102605799185,0.20576154579125724,-0.07938956195595301,0.19418753752724935,-0.13226989536299638,-0.1638521761771549,0.12691920131126444,-0.1942384542087428,0.07543888135418386,-0.1035832378476855,0.12314243788128744,0.21516768067504724,-0.12122996313657433,-0.18483231932495278,0.11587926908484236,0.11510632943019995,-0.1270931184830566,0.13398765783346545,0.0655664821746929,0.2993412866710926,-0.18426204391313555,-0.2514792058214762,0.17636720149887528,-0.1284681941679586,-0.07254005018362936,0,1,1,0
13.804,0.014444774274312198,-0.003595255357503914,0.2078590883672019,-0.09546698102593769,0.19691689905173745,-0.1325851732728614,-0.17057415542329626,0.1272380053188091,-0.19214091163279812,0.09135472653542509,-0.12866614156348202,0.12486040581986536,0.2131713718142206,-0.12400511617737772,-0.18682862818577942,0.11865794822332544,0.14438431829788584,-0.12897266031037796,0.1029516250911746,0.04532383859861974,0.27133886764351556,-0.1691079324345234,-0.23419745512665063,0.16187318590400193,-0.08231394051079075,-0.052470113498113924,0,1,1,0
13.817,0.01363028815856722,-0.003474325823928013,0.20819342512572592,-0.10789682571066289,0.19835957123993467,-0.13284373212583228,-0.17661211910856942,0.12753587654057488,-0.19180657487427408,0.10369415205412884,-0.14951129849345163,0.126297047460888,0.21087372606568264,-0.12615607911031437,-0.18912627393431738,0.12084822352505696,0.16589814874490347,-0.13049972111742206,0.07545615519438506,0.029605629401441222,0.24863908647679447,-0.15702798454579336,-0.22079086327396547,0.15031382800432447,-0.04878322576294519,-0.03678877615568439,0,1,1,0
13.829,0.011364574175879355,-0.0036854909007018426,0.20718992458060684,-0.11731661447518334,0.19870928719862138,-0.13305551431061782,-0.18201068881753119,0.12768089707983038,-0.19281007541939318,0.112650486203685,-0.16599414328023573,0.12701178402617763,0.2083492991905451,-0.1278927967697922,-0.1916507008094549,0.12251817953900478,0.1803739924414494,-0.13167791229767598,0.05240421085930713,0.01700174374152867,0.2312522323074029,-0.14809735051913894,-0.21144709044200782,0.14174357748461008,-0.02675105602118477,-0.02538993430980717,0,1,1,0
13.842,0.008099227730242582,-0.0038523023960175713,0.2052685487256882,-0.12376527755681833,0.19813598043375089,-0.13320812003781987,-0.1868132644155332,0.1277885646364529,-0.19473145127431182,0.11875484083081747,-0.17847697851182867,0.1274778439393685,0.20566135800910884,-0.12916960750394182,-0.19433864199089118,0.12375005210257485,0.18901407596320505,-0.13248828066536938,0.03392713070798656,0.008267851038566601,0.21853321264689723,-0.14197294599331348,-0.20583875007858085,0.13586882419784876,-0.014224682355332585,-0.017572938827172188,0,1,1,0
13.854,0.004214680668676189,-0.004001999652769761,0.20278309973018166,-0.12784289673034882,0.19678146752094938,-0.1333156335466735,-0.19105514376697127,0.12785099749549847,-0.19721690026981833,0.12255824600983302,-0.18757688827789462,0.1277307971192738,0.20286316187698905,-0.13005237257615107,-0.19713683812301094,0.12458773652497604,0.19314308773825795,-0.13301544783978958,0.019650418442454742,0.0026501280622450024,0.2095449876640699,-0.1381411093772903,-0.20336020393112067,0.13219321859560046,-0.008976479500699214,-0.012710235891634225,0,1,1,0
13.867,-8.326672684688674e-17,-0.004081758078181768,0.19999999999999996,-0.13003191256330146,0.19475723061649963,-0.13337439118409447,-0.19475723061649974,0.12789697418157694,-0.20000000000000007,0.12460167468702668,-0.1939183056439604,0.12787145750834808,0.19999999999999996,-0.13055565083597176,-0.20000000000000007,0.12507823383345423,0.1939183056439603,-0.13330169538462286,0.009042829231635269,-0.00037011816520587937,0.20338059736186534,-0.13608746773829788,-0.20338059736186545,0.13022430663361517,-0.00904282923163549,-0.01009375304283848,0,1,1,0
13.879,-0.0043323390362041345,-0.004080691287166385,0.1971117739758639,-0.13068677810869533,0.192144041715243,-0.13338683895912443,-0.19792049376351517,0.12794591724290258,-0.2028882260241361,0.1252458563924735,-0.19792049376351517,0.12794591724290258,0.1971117739758639,-0.13068677810869533,-0.2028882260241361,0.1252458563924735,0.192144041715243,-0.13338683895912443,0.0017597060850157997,-0.001226966547700048,0.19938768854475172,-0.13544625033614252,-0.20545665189680318,0.1296105349372028,-0.013020098877780883,-0.00926008320202576,0,1,1,0
13.892,-0.00860836144284955,-0.0040462650592070284,0.19427367624602176,-0.13001246486210308,0.18899315523875712,-0.1333503601937213,-0.2005213059942422,0.12791373921553842,-0.2057263237539783,0.12462955101112794,-0.1996446293979386,0.12789090520954646,0.19423592462225747,-0.13053888580201028,-0.20576407537774255,0.1251022648238274,0.18819198188998204,-0.1332738190605216,-0.002077258471353066,-0.00031228486067283456,0.19728396217915484,-0.1360868474659205,-0.209477232544576,0.13022492690599255,-0.020162916934623965,-0.010010854816227321,0,1,1,0
13.904,-0.0126440420060289,-0.003938449147633267,0.1916507008094548,-0.12784653549690667,0.18532882001299295,-0.13325988089847096,-0.2025077912749277,0.12784870186909714,-0.2083492991905452,0.12264661878323951,-0.1987092871986215,0.12772715835271595,0.1914105143690326,-0.1300546682025524,-0.20858948563096738,0.12464348917317856,0.18201068881753107,-0.13292707506638307,-0.001697459441056759,0.002639322411901665,0.19717542019817122,-0.13813982106146228,-0.21572977139701938,0.13219450691142853,-0.030324357384210687,-0.012447804852401004,0,1,1,0
13.917,-0.016198455460485497,-0.0037549346755456486,0.18946290254862344,-0.12385255568324818,0.18115190640642417,-0.1331076078469336,-0.20379733844285988,0.12774815724428143,-0.21053709745137658,0.11897194258454322,-0.19428262468889343,0.12739056581293864,0.18867728398178216,-0.1292100148961133,-0.21132271601821787,0.12385056429346114,0.1732084297861403,-0.1322711789116436,0.004373458179005196,0.00800930066355432,0.19949151879442242,-0.1419705035637795,-0.22488044393105563,0.13587126662738278,-0.043778354884313975,-0.016929802429340196,0,1,1,0
13.929,-0.018940956959799173,-0.0032785955530426104,0.18801679236565516,-0.11725428562777301,0.17644448935716764,-0.13288288867967984,-0.20427548665898493,0.12770330356689039,-0.21198320763434486,0.11313068448648697,-0.1851672754951874,0.12707411287358797,0.18608450134909135,-0.1278703902827322,-0.21391549865090864,0.12269080516994277,0.1612008602264977,-0.131197714014874,0.01820000440847705,0.017185726029577256,0.20484537648687592,-0.14808427559903595,-0.2378539462625348,0.14175665240471305,-0.060955262472014854,-0.023972485047424816,0,1,1,0
13.942,-0.02044543223785108,-0.0030053685643984633,0.18770986231141099,-0.10785495399867831,0.17117525607572798,-0.13267111672899967,-0.20379643427277616,0.12754826537288505,-0.21229013768858904,0.10427755668818367,-0.16999486130776656,0.1263389191728726,0.18368941090147592,-0.1261436902780042,-0.2163105890985241,0.12102083892188958,0.1454145859305885,-0.12991631648336724,0.04211499340508498,0.02972862459196203,0.21382880747325805,-0.15700842253328537,-0.2556011422775019,0.1503333900168325,-0.08212438755224541,-0.03507506633310302,0,1,1,0
13.954,-0.02022268398403727,-0.0018165078173497592,0.18899727628591723,-0.09436101347677701,0.16530560669760788,-0.13226105680111674,-0.20218544777742584,0.12752121893871496,-0.2110027237140828,0.09262042237313663,-0.14752795364476667,0.125966373369026,0.18156007946009103,-0.12372190255747188,-0.218439920539909,0.11898206469507011,0.1255225062166011,-0.12770696447266638,0.0781864035947138,0.0485518566490816,0.2267691726232775,-0.16901155708971421,-0.2787671501468887,0.1619695612488112,-0.10707916200725169,-0.048775892077577626,0,1,1,0
13.967,-0.01779384817170801,-0.0016945310874091797,0.19231793894499025,-0.07909704566006662,0.15879628261880566,-0.13171348590776638,-0.19924343108559858,0.12698689773301602,-0.20768206105500978,0.07784312708281747,-0.1170268446939525,0.12343495417717383,0.17977642576660355,-0.12116226671482273,-0.22022357423339647,0.11643567854007238,0.10166272258393297,-0.12468887275442297,0.12754828355704048,0.06641334589354826,0.2435021923465399,-0.1841205977798606,-0.3073183001460289,0.17650864763215018,-0.1349075684443835,-0.06557952009547457,0,1,1,0
13.979,-0.012793071022582397,-0.002079383882126147,0.19799181584832798,-0.061488948060007306,0.15161429411902186,-0.13103527872691959,-0.19475384160266326,0.1262176963104422,-0.20200818415167202,0.06011044285184326,-0.07859180959202731,0.11959390106296577,0.1784302262581793,-0.1181107021909188,-0.2215697737418207,0.11329311977444138,0.07457544128868329,-0.12097240627112982,0.1897648479387152,0.08525772328728713,0.2632343547203917,-0.20172857679502107,-0.34023483663447895,0.1933704474313504,-0.1639366501149575,-0.08521712945212105,0,1,1,0
13.992,-0.005071518635496673,-0.0034680206576569138,0.20611652222602866,-0.043348167173042955,0.14373983704606266,-0.13011595788653993,-0.18849200049216375,0.12497183416283032,-0.19388347777397139,0.04055154690051588,-0.03336560121384388,0.11344385244658367,0.17762391827694948,-0.11472895641879748,-0.22237608172305057,0.10958483269508788,0.045598645665901154,-0.11624047271911074,0.2624537751755492,0.1009336488592215,0.28456083449646874,-0.22074700393668825,-0.37539583355103534,0.21133509621467306,-0.19190485066296922,-0.10539382376783396,0,1,1,0
14.004,-0.0015159840565827573,-0.0032553693604677816,0.21199997420135847,-0.021092994765527867,0.13422116080486252,-0.1291943286070901,-0.18118828643349255,0.12420612937092908,-0.1880000257986415,0.019028281419014643,0.01199985954072974,0.10984964701236719,0.176516437185685,-0.10998774380062182,-0.22348356281431503,0.1049995445644608,0.012000088861987224,-0.11191436035888042,0.32881442287918444,0.1251930757952918,0.3047104320328594,-0.239268859063344,-0.4106988101322531,0.22911875301567408,-0.2288899810061217,-0.128064447189493,1,1,1,1
14.017,-0.0024324650639110726,-0.0030875460102664995,0.21347639127090534,-0.00987849910242626,0.1235921728591663,-0.12811572025116585,-0.17212956355158565,0.12331000377560408,-0.18652360872909468,0.008182597414491989,0.03337146358604026,0.10803850843674753,0.17573130465379033,-0.10443897092501331,-0.2242686953462097,0.09963325444945155,-0.006418681044229629,-0.1097344101246818,0.35430514368304,0.1357445849265622,0.3071723502975272,-0.2442284921808999,-0.42315297175598265,0.23392486882716798,-0.24805438248022885,-0.13779114561389627,1,1,1,1
14.029,-0.0034158587694870374,-0.0029045262749236717,0.21488347777397127,0.001162306905524671,0.11180705319627993,-0.12687365465299835,-0.16124340666508782,0.1222780752099879,-0.18511652222602876,-0.002495109074927858,0.054365601213843734,0.10625542070211794,0.17528182326559605,-0.09804931163581512,-0.22471817673440395,0.09345373219280467,-0.024598645665901225,-0.10758822287152113,0.3767978029960182,0.14523899070755825,0.3073330394247434,-0.247254405330502,-0.43215107378039797,0.23689533378425673,-0.2656432037183118,-0.14649802426100766,1,1,1,1
14.042,-0.004455165810795941,-0.0027069988918067556,0.21615511043126462,0.011863768624869993,0.0988502982269893,-0.12546593987035465,-0.14850531010072524,0.12110852257235472,-0.1838448895687354,-0.0128446313076927,0.0746222679035519,0.10452713699523719,0.17517249406313204,-0.09080748974594739,-0.22482750593686796,0.08645007244794747,-0.042312047041022705,-0.10550799967805989,0.3955450959326596,0.15339953976106285,0.3049174631593402,-0.2480423922814935,-0.4370607509000364,0.2377402666706775,-0.2812224714351471,-0.15392540971747387,1,1,1,1
14.054,-0.005528445446011776,-0.002496068399564004,0.21723131572407992,0.022075638043645332,0.08474220732018053,-0.12389544588665274,-0.13394735995770493,0.1198037302922196,-0.1827686842759201,-0.02272066248543842,0.09381494116443526,0.10287792233689208,0.1753974236812378,-0.08272826954502084,-0.2246025763187622,0.0786365539505877,-0.05935230971627545,-0.10352294677868518,0.40995881317941946,0.16000159935033284,0.2997470093178116,-0.24636986299553632,-0.4373962831707367,0.23624731075505126,-0.2944233211105414,-0.1598633207081038,1,1,1,1
14.067,-0.006606075593946589,-0.0022732730675608867,0.21806075593946492,0.03166930190926217,0.06954260379149026,-0.12217063069508705,-0.11766411567042029,0.11837072540969859,-0.18193924406053513,-0.03199881906580399,0.11166411567042016,0.10132854773900299,0.17593924406053502,-0.07385516217678043,-0.22406075593946503,0.07005525689139197,-0.07554260379149036,-0.10165806489554483,0.4196508578660283,0.16488814959964979,0.2917550149035575,-0.2421159650873136,-0.4328630090539215,0.2323007546124413,-0.30496716609145064,-0.16416603139502103,1,1,1,1
14.079,-0.00765494375827272,-0.0020405802038420406,0.2186025763187621,0.040542409277502585,0.05335230971627529,-0.1203057488119467,-0.09981494116443533,0.1168213508118095,-0.18139742368123796,-0.04058011612499972,0.12794735995770481,0.09989554285648199,0.17676868427592,-0.06426149831116357,-0.22323131572408003,0.060777100311026386,-0.09074220732018067,-0.09993324970397913,0.4244586026529416,0.16798017753931094,0.2809942232197675,-0.23527435235636118,-0.4233879110701933,0.22589367067995897,-0.31268468983560666,-0.1667618166782769,1,1,1,1
14.092,-0.008643095826017563,-0.0018003557376375101,0.21882750593686784,0.048621629478429136,0.03631204704102255,-0.11832069591257198,-0.08062226790355197,0.11517213615346439,-0.18117249406313216,-0.04839363462235949,0.14250531010072512,0.09859075057634688,0.1778448895687353,-0.05404962889238824,-0.22215511043126474,0.05090106913328066,-0.10485029822698942,-0.09836275572027722,0.4244515691134096,0.16928079280555847,0.26763512994814675,-0.22595692693353758,-0.40913243741965977,0.21713148474618382,-0.3175266449459669,-0.16765677356875475,1,1,1,1
14.104,-0.0095443066813507,-0.001555306897061147,0.21871817673440386,0.05586345136829689,0.018598645665901095,-0.11624047271911074,-0.06036560121384385,0.11344385244658366,-0.18128182326559616,-0.055397294367216715,0.15524340666508776,0.09742119793871369,0.17911652222602864,-0.043348167173042934,-0.22088347777397138,0.04055154690051585,-0.11780705319628007,-0.09695504093763352,0.41991873162824145,0.1688726488384742,0.2519552149687929,-0.21438795982816236,-0.3904857917455371,0.20622641206041992,-0.31956538157690006,-0.16693232865897634,1,1,1,1
14.117,-0.01034204359780068,-0.0013083992190921837,0.21826869534620957,0.062253110657495045,0.000418681044229513,-0.11409428546595007,-0.039371463586040364,0.11166076471195406,-0.18173130465379045,-0.061576816623863564,0.16612956355158554,0.09638926937309751,0.18052360872909456,-0.032307361165092,-0.21947639127090543,0.02987384041109599,-0.1295921728591664,-0.09571297533946603,0.4113382065634477,0.16690908472343216,0.23432013034934024,-0.20088918649628282,-0.3680393958139285,0.19348332568821375,-0.31898711549006215,-0.16473682079173183,1,1,1,1
14.129,-0.004282419952335706,-0.000808997863011876,0.21843520653288342,0.06803360188228064,-0.013499908558148671,-0.11081864234093639,-0.013500137879406099,0.10909227082620726,-0.1815647934671166,-0.06710327382263796,0.17613993015206095,0.09533297669400737,0.18649997678122263,-0.019997276747583843,-0.2135000232187774,0.018270905232854705,-0.13926951708629412,-0.09440264863436468,0.40028511210193857,0.16363602381976092,0.22770739582571325,-0.1828023485959474,-0.32999764752733557,0.17716690366288176,-0.3151245402096591,-0.16123657033874278,1,0,0,1
14.142,0.004057214908397111,-0.00030578256551242605,0.21790086537844033,0.07291436992168841,-0.04437534122069549,-0.10582940058436902,0.03458890565904944,0.10490159431685207,-0.1820991346215597,-0.07181417713994803,0.18401678414755354,0.09444165671542314,0.195106782219177,0.0029211291926767857,-0.20489321778082303,-0.003848935460193728,-0.14821505339067287,-0.09334146393368276,0.3663123336455786,0.15103883719564393,0.198959743114227,-0.14613681363417433,-0.25539888272429156,0.14252700991719566,-0.2936443344019256,-0.14865216374071497,1,0,0,1
14.154,0.00995016635089721,0.00032038502184258966,0.21677649068808266,0.07691220289378044,-0.0750217044334994,-0.10175131371696527,0.07814554644721122,0.10178174719849678,-0.18322350931191736,-0.07561971053382058,0.1899605585489252,0.09384581992532112,0.20156192100685594,0.02384727110536522,-0.1984380789931441,-0.02381683762383372,-0.1564075771727599,-0.09255332756536126,0.3316792275329135,0.13818495544871862,0.16680644987315263,-0.11220136680438862,-0.18689504818052016,0.111152633363935,-0.27178996382195714,-0.13585468192089462,1,0,0,1
14.167,0.013345386128780834,0.000476532345567951,0.21516768067504724,0.08016208009739091,-0.1035832378476855,-0.0984411767398614,0.11510632943019995,0.0987903915220805,-0.18483231932495278,-0.07881862461380916,0.19418753752724935,0.09329697899217744,0.20576154579125724,0.042034482241620305,-0.1942384542087428,-0.04168526745940121,-0.1638521761771549,-0.09195352350859569,0.29934128667109267,0.12614855714311674,0.13398765783346545,-0.08228674360667237,-0.12846819416795857,0.08202724872877076,-0.2514792058214762,-0.12398293288294332,1,0,0,1
