t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
2.417,0,-0.03128796309275626,-0.0031519704517237648,0.21451024605063643,0.00048105167123555414,0.0005202337114079757,-0.00014479820981949665,-0.005324,-0.000489,-0.328438,-0.013887,0.001354,-3.182022,0.172687,0.052831,-0.550453,0.158507,-0.124225,-0.532322,-0.219356,0.090089,-0.505537,-0.233535,-0.086967,-0.487407,-0.010792,-0.082714,-0.079687,-0.056629,-0.083424,-0.052199,-0.011356,0.026298,-0.017218,-0.057193,0.025588,0.010269,0.014038,-0.001275,3.194027,0.014038,-0.001275,3.194027,0.014038,-0.001275,3.194027,0.014038,-0.001275,3.194027,0.001177,0.000000,0.001170,0.003008,0.003008,0.003006,0.004700,0.004700,0.004698,0.004700,0.004700,0.004698,0.004700,0.004700,0.004698,0.004700,0.004700,0.004698,0.0,0.0,0.0
2.429,0,-0.03129870841591682,-0.0031528363292959356,0.2145041024081304,-0.0012437842629259266,-0.0002860038133419681,-0.0005900713117060752,-0.005455,-0.000507,-0.358094,-0.015609,-0.002061,-3.263256,0.151980,0.108617,-0.576068,0.163190,-0.069876,-0.583524,-0.240208,0.081120,-0.512844,-0.228998,-0.097373,-0.520300,-0.025015,0.067357,-0.034068,0.005632,0.065622,-0.064953,-0.025191,-0.010809,-0.011969,0.005456,-0.012543,-0.042854,0.015697,0.001986,3.275889,0.015697,0.001986,3.275889,0.015697,0.001986,3.275889,0.015697,0.001986,3.275889,0.001191,0.000000,0.001183,0.003044,0.003044,0.003042,0.004703,0.004703,0.004701,0.004703,0.004703,0.004701,0.004703,0.004703,0.004701,0.004703,0.004703,0.004701,0.0,0.0,0.0
2.442,0,-0.03131615138755491,-0.003159886208649515,0.21449573631356883,-0.0013926774704766647,-0.0006674239476140528,-0.0006802592123435064,-0.005618,-0.000492,-0.388389,-0.014273,0.002756,-3.350138,0.197057,0.069256,-0.584477,0.189560,-0.109741,-0.574241,-0.200746,0.084519,-0.586577,-0.208244,-0.094478,-0.576341,0.054429,-0.047526,-0.013544,0.031848,-0.048135,0.007811,0.047651,0.004089,-0.092397,0.025070,0.003480,-0.071042,0.014204,-0.002699,3.363437,0.014204,-0.002699,3.363437,0.014204,-0.002699,3.363437,0.014204,-0.002699,3.363437,0.001206,0.000000,0.001198,0.003078,0.003078,0.003077,0.004707,0.004707,0.004705,0.004707,0.004707,0.004705,0.004707,0.004707,0.004705,0.004707,0.004707,0.004705,0.0,0.0,0.0
2.454,0,-0.0313319772983994,-0.003169249093720161,0.2144877745832819,-0.0011909388345247328,-0.0007637913462136075,-0.0006077094185110848,-0.005750,-0.000496,-0.419333,-0.018622,0.001372,-3.434143,0.179836,0.075661,-0.630492,0.149561,-0.100634,-0.642911,-0.209783,0.136849,-0.575178,-0.240058,-0.039445,-0.587597,-0.020828,0.007761,-0.059188,-0.048323,0.011023,-0.086535,-0.010949,0.063198,0.010117,-0.038444,0.066461,-0.017229,0.018788,-0.001495,3.448088,0.018788,-0.001495,3.448088,0.018788,-0.001495,3.448088,0.018788,-0.001495,3.448088,0.001221,0.000000,0.001212,0.003113,0.003113,0.003111,0.004711,0.004711,0.004709,0.004711,0.004711,0.004709,0.004711,0.004711,0.004709,0.004711,0.004711,0.004709,0.0,0.0,0.0
2.467,0,-0.03134492016204557,-0.0031782750085808113,0.21448101598002461,-0.0009588169792404886,-0.0006880206974853682,-0.0005016302565680753,-0.005913,-0.000488,-0.450860,-0.018506,-0.000294,-3.508742,0.167387,0.079695,-0.670771,0.143262,-0.098258,-0.680670,-0.222746,0.128370,-0.599343,-0.246871,-0.049583,-0.609242,-0.015055,0.004867,-0.052521,-0.007631,0.002865,-0.049480,-0.015675,-0.010238,-0.033070,-0.008251,-0.012241,-0.030029,0.018618,0.000307,3.523333,0.018618,0.000307,3.523333,0.018618,0.000307,3.523333,0.018618,0.000307,3.523333,0.001236,0.000000,0.001227,0.003146,0.003146,0.003144,0.004715,0.004715,0.004713,0.004715,0.004715,0.004713,0.004715,0.004715,0.004713,0.004715,0.004715,0.004713,0.0,0.0,0.0
2.479,0,-0.03135478801363039,-0.0031879760925399973,0.2144778278688288,-0.0006900296446153727,-0.0009653640571164104,2.9464392723235755e-06,-0.006093,-0.000473,-0.482956,-0.017508,0.001155,-3.594353,0.175747,0.094604,-0.689889,0.178573,-0.084882,-0.691221,-0.221633,0.087551,-0.658247,-0.218808,-0.091934,-0.659580,0.010092,0.017984,-0.027259,0.042625,0.016134,-0.016918,0.001343,-0.049286,-0.075286,0.033876,-0.051135,-0.064945,0.017506,-0.001105,3.609653,0.017506,-0.001105,3.609653,0.017506,-0.001105,3.609653,0.017506,-0.001105,3.609653,0.001252,0.000000,0.001243,0.003179,0.003179,0.003177,0.004719,0.004719,0.004717,0.004719,0.004719,0.004717,0.004719,0.004719,0.004717,0.004719,0.004719,0.004717,0.0,0.0,0.0
2.492,0,-0.03136062173790567,-0.0032025842423472725,0.2144768145132522,-0.00038630800647336105,-0.001240552647211025,-0.00013812137925710982,-0.006260,-0.000444,-0.515663,-0.015353,0.005293,-3.677684,0.198438,0.084475,-0.705142,0.194057,-0.095357,-0.705071,-0.200751,0.094050,-0.710808,-0.205132,-0.085782,-0.710736,0.027393,-0.012223,-0.022881,0.018694,-0.012641,-0.021185,0.025210,0.007848,-0.067914,0.016511,0.007430,-0.066218,0.015342,-0.005307,3.693678,0.015342,-0.005307,3.693678,0.015342,-0.005307,3.693678,0.015342,-0.005307,3.693678,0.001269,0.000000,0.001259,0.003212,0.003212,0.003209,0.004723,0.004723,0.004721,0.004723,0.004723,0.004721,0.004723,0.004723,0.004721,0.004723,0.004723,0.004721,0.0,0.0,0.0
2.504,0,-0.03136228568769793,-0.003223281085671538,0.21447536933838424,-0.00011931898523300061,-0.0017852743390272018,2.520977062796248e-05,-0.006388,-0.000388,-0.548940,-0.018855,0.004223,-3.756586,0.155834,0.092183,-0.770616,0.172705,-0.086447,-0.761247,-0.237410,0.058624,-0.715891,-0.220539,-0.120006,-0.706522,-0.051481,0.009294,-0.083793,-0.025827,0.010745,-0.072571,-0.044305,-0.042773,-0.010895,-0.018651,-0.041322,0.000327,0.019056,-0.004186,3.773265,0.019056,-0.004186,3.773265,0.019056,-0.004186,3.773265,0.019056,-0.004186,3.773265,0.001286,0.000000,0.001276,0.003243,0.003243,0.003240,0.004728,0.004728,0.004725,0.004728,0.004728,0.004725,0.004728,0.004728,0.004725,0.004728,0.004728,0.004725,0.0,0.0,0.0
2.517,0,-0.031362492330838314,-0.003245826859507143,0.21447401966415297,1.8161197477579642e-05,-0.0018010014813378788,-0.00014177100259053083,-0.006583,-0.000405,-0.582771,-0.015942,-0.003303,-3.840329,0.202674,0.103280,-0.755196,0.205602,-0.075865,-0.767177,-0.194509,0.100467,-0.778783,-0.191581,-0.078678,-0.790764,0.056566,0.013422,0.013538,0.039735,0.012801,-0.012234,0.051812,0.050535,-0.080994,0.034981,0.049914,-0.106766,0.015850,0.003206,3.857754,0.015850,0.003206,3.857754,0.015850,0.003206,3.857754,0.015850,0.003206,3.857754,0.001303,0.000000,0.001292,0.003275,0.003275,0.003271,0.004733,0.004733,0.004730,0.004733,0.004733,0.004730,0.004733,0.004733,0.004730,0.004733,0.004733,0.004730,0.0,0.0,0.0
2.529,0,-0.03136229606824742,-0.0032691761363221193,0.214473728532223,6.574696939928464e-05,-0.0018997399208888499,-6.645071702612859e-05,-0.006696,-0.000428,-0.617150,-0.011310,-0.005449,-3.918890,0.188742,0.095972,-0.809921,0.197993,-0.083546,-0.807155,-0.210190,0.076156,-0.810322,-0.200939,-0.103363,-0.807556,-0.016845,-0.008847,-0.071457,-0.009211,-0.009298,-0.053655,-0.018957,-0.029372,-0.043468,-0.011323,-0.029823,-0.025666,0.011411,0.005542,3.937043,0.011411,0.005542,3.937043,0.011411,0.005542,3.937043,0.011411,0.005542,3.937043,0.001321,0.000000,0.001310,0.003305,0.003305,0.003302,0.004738,0.004738,0.004735,0.004738,0.004738,0.004735,0.004738,0.004738,0.004735,0.004738,0.004738,0.004735,0.0,0.0,0.0
2.542,0,-0.031362813543757834,-0.003289751714097488,0.21447307625660414,-8.718315707964008e-05,-0.001507798730307499,-5.8671874677715397e-05,-0.006801,-0.000521,-0.652054,-0.007580,-0.011527,-3.999719,0.208004,0.108800,-0.816207,0.212248,-0.070271,-0.831368,-0.189822,0.103318,-0.852489,-0.185578,-0.075754,-0.867650,0.023263,0.015496,-0.013316,0.017218,0.016035,-0.034956,0.024599,0.032798,-0.056629,0.018554,0.033338,-0.078268,0.007538,0.011489,4.018607,0.007538,0.011489,4.018607,0.007538,0.011489,4.018607,0.007538,0.011489,4.018607,0.001339,0.000000,0.001327,0.003335,0.003335,0.003331,0.004743,0.004743,0.004739,0.004743,0.004743,0.004739,0.004743,0.004743,0.004739,0.004743,0.004743,0.004739,0.0,0.0,0.0
2.554,0,-0.0313631367889772,-0.0033088407984154596,0.21447242362722954,-0.00011884380780412288,-0.0014554278007953597,8.269328771257078e-05,-0.006846,-0.000611,-0.687449,-0.007638,-0.014244,-4.073454,0.198323,0.059933,-0.883045,0.177832,-0.118175,-0.877666,-0.197699,0.106718,-0.879328,-0.218189,-0.071389,-0.873948,-0.011724,-0.059036,-0.086751,-0.041581,-0.057872,-0.061957,-0.009546,0.004058,-0.038467,-0.039403,0.005221,-0.013674,0.007767,0.014409,4.093083,0.007767,0.014409,4.093083,0.007767,0.014409,4.093083,0.007767,0.014409,4.093083,0.001358,0.000000,0.001346,0.003365,0.003365,0.003361,0.004748,0.004748,0.004745,0.004748,0.004748,0.004745,0.004748,0.004748,0.004745,0.004748,0.004748,0.004745,0.0,0.0,0.0
2.567,0,-0.031363412000627734,-0.0033258608986420106,0.2144711755047149,1.0870243159311123e-05,-0.0013400201499585622,-0.00014439493861601038,-0.006954,-0.000740,-0.723310,-0.014013,-0.016182,-4.151163,0.207074,0.070676,-0.907217,0.199177,-0.108722,-0.898320,-0.191315,0.087182,-0.929870,-0.199212,-0.092215,-0.920973,0.010564,0.012940,-0.035603,0.025766,0.011383,-0.031356,0.007706,-0.023610,-0.067434,0.022908,-0.025168,-0.063188,0.014014,0.016280,4.171545,0.014014,0.016280,4.171545,0.014014,0.016280,4.171545,0.014014,0.016280,4.171545,0.001377,0.000000,0.001364,0.003394,0.003394,0.003389,0.004753,0.004753,0.004750,0.004753,0.004753,0.004750,0.004753,0.004753,0.004750,0.004753,0.004753,0.004750,0.0,0.0,0.0
2.579,0,-0.03136338240102098,-0.00334285718745189,0.21447052528804594,0.00010120127059641705,-0.0014612668953632012,-0.00010100739417042565,-0.007041,-0.000864,-0.759659,-0.009501,-0.015707,-4.232303,0.150767,0.112345,-0.972775,0.200627,-0.057389,-0.953795,-0.228313,0.004736,-0.944138,-0.178453,-0.164998,-0.925159,-0.068007,0.050256,-0.085932,0.001712,0.061921,-0.073761,-0.044699,-0.099566,-0.024021,0.025020,-0.087901,-0.011850,0.009628,0.015853,4.253467,0.009628,0.015853,4.253467,0.009628,0.015853,4.253467,0.009628,0.015853,4.253467,0.001396,0.000000,0.001383,0.003422,0.003422,0.003417,0.004759,0.004759,0.004755,0.004759,0.004759,0.004755,0.004759,0.004759,0.004755,0.004759,0.004759,0.004755,0.0,0.0,0.0
2.592,0,-0.03136305386463505,-0.003359709132276988,0.21446986775633353,-3.4240228893090748e-06,-0.0012714553539300382,-4.864518844994309e-05,-0.007122,-0.001023,-0.796505,-0.007015,-0.013143,-4.315560,0.179590,0.110698,-0.988456,0.200390,-0.066986,-0.989106,-0.215699,0.065065,-0.985503,-0.194899,-0.112619,-0.986153,0.034791,-0.001971,-0.026121,-0.000287,-0.011567,-0.049815,0.015225,0.072842,-0.057123,-0.019854,0.063246,-0.080818,0.007019,0.013086,4.337549,0.007019,0.013086,4.337549,0.007019,0.013086,4.337549,0.007019,0.013086,4.337549,0.001416,0.000000,0.001402,0.003450,0.003450,0.003445,0.004765,0.004765,0.004761,0.004765,0.004765,0.004761,0.004765,0.004765,0.004761,0.004765,0.004765,0.004761,0.0,0.0,0.0
2.604,0,-0.031361706465953286,-0.0033778119046141662,0.21446889408891334,9.002328285535667e-05,-0.0014716952950626482,-3.1239820061236545e-05,-0.007210,-0.001153,-0.833854,-0.005338,-0.015958,-4.398209,0.211341,0.102549,-0.995488,0.220840,-0.076911,-0.998285,-0.183491,0.082642,-1.047178,-0.173992,-0.096818,-1.049976,0.038358,-0.009855,-0.016078,0.024717,-0.011999,-0.018670,0.038910,0.021199,-0.082038,0.025269,0.019055,-0.084631,0.005237,0.016017,4.421004,0.005237,0.016017,4.421004,0.005237,0.016017,4.421004,0.005237,0.016017,4.421004,0.001436,0.000000,0.001422,0.003478,0.003478,0.003472,0.004771,0.004771,0.004766,0.004771,0.004771,0.004766,0.004771,0.004771,0.004766,0.004771,0.004771,0.004766,0.0,0.0,0.0
2.617,0,-0.03136024960419362,-0.0033956598592534766,0.2144679860010421,0.00012934808437961467,-0.0014219597421387033,-9.825651814284603e-05,-0.007208,-0.001267,-0.871652,-0.005248,-0.016327,-4.472295,0.180496,0.067085,-1.079817,0.178269,-0.111887,-1.064071,-0.216852,0.075747,-1.056733,-0.219078,-0.103225,-1.040986,-0.037300,-0.042867,-0.109790,-0.051455,-0.042277,-0.087406,-0.040337,-0.008382,-0.019529,-0.054492,-0.007792,0.002855,0.005459,0.016510,4.495891,0.005459,0.016510,4.495891,0.005459,0.016510,4.495891,0.005459,0.016510,4.495891,0.001456,0.000000,0.001442,0.003505,0.003505,0.003498,0.004777,0.004777,0.004772,0.004777,0.004777,0.004772,0.004777,0.004777,0.004772,0.004777,0.004777,0.004772,0.0,0.0,0.0
2.629,0,-0.03135884509841008,-0.003413813697530577,0.21446753024421564,0.0001737563458714735,-0.0015262319716434502,-6.650242625998865e-05,-0.007310,-0.001414,-0.909845,-0.008354,-0.017024,-4.545294,0.218709,0.060550,-1.080620,0.206282,-0.118492,-1.068560,-0.176111,0.085366,-1.127302,-0.188539,-0.093676,-1.115242,0.046168,-0.007913,-0.009380,0.033855,-0.007997,-0.013830,0.049220,0.011586,-0.093595,0.036906,0.011502,-0.098045,0.008226,0.017102,4.569686,0.008226,0.017102,4.569686,0.008226,0.017102,4.569686,0.008226,0.017102,4.569686,0.001477,0.000000,0.001462,0.003531,0.003531,0.003525,0.004783,0.004783,0.004778,0.004783,0.004783,0.004778,0.004783,0.004783,0.004778,0.004783,0.004783,0.004778,0.0,0.0,0.0
2.642,0,-0.03135740355416388,-0.003431489670416373,0.21446686436521348,9.160698297728533e-05,-0.001348383420677838,-5.353214895265079e-05,-0.007354,-0.001556,-0.948403,-0.008680,-0.012627,-4.615870,0.199784,0.065763,-1.139908,0.185506,-0.113527,-1.133988,-0.198177,0.097147,-1.142923,-0.212455,-0.082143,-1.137003,-0.022894,0.006286,-0.080406,-0.025128,0.005986,-0.087817,-0.026685,0.014214,-0.027696,-0.028920,0.013914,-0.035107,0.008832,0.012649,4.641072,0.008832,0.012649,4.641072,0.008832,0.012649,4.641072,0.008832,0.012649,4.641072,0.001498,0.000000,0.001482,0.003558,0.003558,0.003550,0.004790,0.004790,0.004785,0.004790,0.004790,0.004785,0.004790,0.004790,0.004785,0.004790,0.004790,0.004785,0.0,0.0,0.0
2.654,0,-0.03135547981317376,-0.003449820640958188,0.21446622672996465,0.000152554413178344,-0.0014924202461529484,-2.9049438268612116e-05,-0.007451,-0.001658,-0.987332,-0.011574,-0.017722,-4.691866,0.206349,0.053316,-1.175967,0.196200,-0.124956,-1.154529,-0.192349,0.073100,-1.197046,-0.202498,-0.105172,-1.175608,0.007919,-0.015085,-0.052806,0.012903,-0.013857,-0.034073,0.007030,-0.029087,-0.074611,0.012014,-0.027859,-0.055879,0.011592,0.017904,4.717885,0.011592,0.017904,4.717885,0.011592,0.017904,4.717885,0.011592,0.017904,4.717885,0.001520,0.000000,0.001503,0.003583,0.003583,0.003575,0.004796,0.004796,0.004791,0.004796,0.004796,0.004791,0.004796,0.004796,0.004791,0.004796,0.004796,0.004791,0.0,0.0,0.0
2.667,0,-0.031353694286742353,-0.0034674625303926145,0.2144655535738525,0.00013351509607187676,-0.0013743985770180835,-6.303084523826691e-05,-0.007540,-0.001818,-1.026634,-0.007077,-0.009787,-4.766733,0.206003,0.088198,-1.201576,0.205202,-0.091426,-1.202692,-0.192886,0.090287,-1.229394,-0.193688,-0.089337,-1.230510,-0.000423,0.042133,-0.040654,0.010861,0.040502,-0.067880,-0.000653,0.020774,-0.048788,0.010630,0.019143,-0.076013,0.007092,0.009707,4.793607,0.007092,0.009707,4.793607,0.007092,0.009707,4.793607,0.007092,0.009707,4.793607,0.001542,0.000000,0.001524,0.003608,0.003608,0.003600,0.004803,0.004803,0.004798,0.004803,0.004803,0.004798,0.004803,0.004803,0.004798,0.004803,0.004803,0.004798,0.0,0.0,0.0
2.679,0,-0.031351625279688815,-0.00348559394304519,0.21446499030415406,0.0001863969599857075,-0.0014982028586751396,-3.216168547601206e-05,-0.007563,-0.001932,-1.066274,-0.006850,-0.014820,-4.834543,0.177777,0.105774,-1.260843,0.184271,-0.073722,-1.270355,-0.220681,0.089841,-1.240553,-0.214187,-0.089655,-1.250065,-0.034128,0.021205,-0.081740,-0.025322,0.021359,-0.091874,-0.033608,-0.000549,-0.023668,-0.024802,-0.000396,-0.033803,0.007014,0.014854,4.862225,0.007014,0.014854,4.862225,0.007014,0.014854,4.862225,0.007014,0.014854,4.862225,0.001564,0.000000,0.001545,0.003633,0.003633,0.003624,0.004810,0.004810,0.004805,0.004810,0.004810,0.004805,0.004810,0.004810,0.004805,0.004810,0.004810,0.004805,0.0,0.0,0.0
2.692,0,-0.0313496640436638,-0.0035031428315212693,0.21446433411434768,0.00014465137382231076,-0.0013565506060100605,-6.446445713193666e-05,-0.007578,-0.002009,-1.106203,-0.003604,-0.010394,-4.900925,0.146485,0.096876,-1.328890,0.167146,-0.081517,-1.322207,-0.245032,0.054834,-1.263490,-0.224371,-0.123559,-1.256807,-0.037818,-0.010800,-0.092801,-0.020717,-0.009468,-0.073253,-0.029440,-0.042317,-0.038349,-0.012339,-0.040985,-0.018800,0.003733,0.010564,4.929410,0.003733,0.010564,4.929410,0.003733,0.010564,4.929410,0.003733,0.010564,4.929410,0.001586,0.000000,0.001567,0.003657,0.003657,0.003648,0.004818,0.004818,0.004811,0.004818,0.004818,0.004811,0.004818,0.004818,0.004811,0.004818,0.004818,0.004811,0.0,0.0,0.0
2.704,0,-0.03134744375742187,-0.003521163602143669,0.21446379023538603,0.0001911513654691026,-0.0014810206373956167,-3.173345083757467e-05,-0.007646,-0.002132,-1.146386,0.000381,-0.007863,-4.965062,0.184436,0.119296,-1.324874,0.199394,-0.059093,-1.340046,-0.212898,0.088273,-1.328939,-0.197940,-0.090115,-1.344112,0.045874,0.027102,-0.006299,0.038989,0.027107,-0.032681,0.038852,0.040403,-0.090151,0.031967,0.040409,-0.116533,-0.000556,0.007756,4.994383,-0.000556,0.007756,4.994383,-0.000556,0.007756,4.994383,-0.000556,0.007756,4.994383,0.001609,0.000000,0.001589,0.003681,0.003681,0.003671,0.004825,0.004825,0.004819,0.004825,0.004825,0.004819,0.004825,0.004825,0.004819,0.004825,0.004825,0.004819,0.0,0.0,0.0
2.717,0,-0.031345288882076425,-0.0035386321168971962,0.2144631023932108,0.0001648043621091421,-0.001357373280340621,-6.986847260887635e-05,-0.007595,-0.002214,-1.186822,0.008508,-0.012630,-5.033407,0.164345,0.134014,-1.375734,0.191715,-0.042971,-1.392262,-0.229761,0.071734,-1.358270,-0.202390,-0.105252,-1.374799,-0.024260,0.017741,-0.073035,-0.009277,0.019435,-0.074672,-0.020362,-0.019991,-0.047048,-0.005379,-0.018297,-0.048685,-0.008488,0.012701,5.063566,-0.008488,0.012701,5.063566,-0.008488,0.012701,5.063566,-0.008488,0.012701,5.063566,0.001632,0.000000,0.001611,0.003705,0.003705,0.003694,0.004833,0.004833,0.004826,0.004833,0.004833,0.004826,0.004833,0.004833,0.004826,0.004833,0.004833,0.004826,0.0,0.0,0.0
2.729,0,-0.03134292485103461,-0.0035565899636884972,0.21446258261363355,0.0002002954469999485,-0.0014765418402754849,-2.5316791577870146e-05,-0.007511,-0.002308,-1.227541,0.005449,-0.008436,-5.106576,0.148074,0.139163,-1.426274,0.177345,-0.037258,-1.446423,-0.243028,0.069228,-1.382606,-0.213757,-0.107193,-1.402755,-0.019658,0.006202,-0.073167,-0.017364,0.006883,-0.077537,-0.016033,-0.003039,-0.041535,-0.013738,-0.002358,-0.045905,-0.005403,0.008475,5.137607,-0.005403,0.008475,5.137607,-0.005403,0.008475,5.137607,-0.005403,0.008475,5.137607,0.001655,0.000000,0.001633,0.003728,0.003728,0.003716,0.004841,0.004841,0.004833,0.004841,0.004841,0.004833,0.004841,0.004841,0.004833,0.004841,0.004841,0.004833,0.0,0.0,0.0
2.742,0,-0.03134058605377052,-0.0035740661029517343,0.21446185998824,0.00018163334969893076,-0.0013596695628117393,-7.485825739820401e-05,-0.007545,-0.002303,-1.268541,0.002477,-0.008669,-5.176657,0.209236,0.053718,-1.446562,0.199652,-0.122965,-1.425823,-0.185447,0.067305,-1.481999,-0.195031,-0.109378,-1.461260,0.073919,-0.103252,-0.037178,0.027016,-0.103567,0.012179,0.069596,-0.002431,-0.132665,0.022693,-0.002747,-0.083309,-0.002714,0.008964,5.208560,-0.002714,0.008964,5.208560,-0.002714,0.008964,5.208560,-0.002714,0.008964,5.208560,0.001679,0.000000,0.001656,0.003751,0.003751,0.003738,0.004849,0.004849,0.004841,0.004849,0.004849,0.004841,0.004849,0.004849,0.004841,0.004849,0.004849,0.004841,0.0,0.0,0.0
2.754,0,-0.03133806714814138,-0.0035920573372445882,0.21446134803200187,0.00021018575966785013,-0.001478185376557191,-2.3028235100377992e-05,-0.007465,-0.002429,-1.309765,-0.000940,-0.009107,-5.238469,0.169749,0.080980,-1.519594,0.158281,-0.097984,-1.522548,-0.223893,0.102367,-1.468960,-0.235361,-0.076598,-1.471913,-0.047753,0.032954,-0.101373,-0.050027,0.030200,-0.129973,-0.046496,0.042368,0.002524,-0.048770,0.039614,-0.026075,0.001172,0.008989,5.271220,0.001172,0.008989,5.271220,0.001172,0.008989,5.271220,0.001172,0.008989,5.271220,0.001702,0.000000,0.001678,0.003773,0.003773,0.003759,0.004857,0.004857,0.004849,0.004857,0.004857,0.004849,0.004857,0.004857,0.004849,0.004857,0.004857,0.004849,0.0,0.0,0.0
2.767,0,-0.031335549028386575,-0.0036096132162997977,0.2144606073921645,0.00019815672075092778,-0.0013684143993431092,-7.86410201043114e-05,-0.007525,-0.002451,-1.351172,-0.006266,-0.005268,-5.302911,0.195345,0.045553,-1.550176,0.174211,-0.132093,-1.534035,-0.200803,0.091866,-1.543418,-0.221937,-0.085779,-1.527277,0.030926,-0.042826,-0.050675,0.019258,-0.041234,-0.027626,0.027901,-0.012736,-0.103639,0.016233,-0.011143,-0.080590,0.006191,0.005426,5.336526,0.006191,0.005426,5.336526,0.006191,0.005426,5.336526,0.006191,0.005426,5.336526,0.001726,0.000000,0.001701,0.003795,0.003795,0.003780,0.004865,0.004865,0.004857,0.004865,0.004865,0.004857,0.004865,0.004865,0.004857,0.004865,0.004865,0.004857,0.0,0.0,0.0
2.779,0,-0.03133288748790724,-0.0036276798331586705,0.21446010839787244,0.00021923765711698276,-0.0014832015893729753,-1.9358437697278297e-05,-0.007588,-0.002529,-1.392773,-0.001843,-0.006560,-5.368958,0.169667,0.131793,-1.573615,0.213733,-0.039969,-1.570212,-0.211680,0.033867,-1.592242,-0.167614,-0.137895,-1.588839,-0.030968,0.104126,-0.042609,0.047735,0.111227,-0.057986,-0.013101,-0.069988,-0.073252,0.065602,-0.062886,-0.088628,0.001771,0.006499,5.403443,0.001771,0.006499,5.403443,0.001771,0.006499,5.403443,0.001771,0.006499,5.403443,0.001750,0.000000,0.001724,0.003816,0.003816,0.003801,0.004874,0.004874,0.004865,0.004874,0.004874,0.004865,0.004874,0.004874,0.004865,0.004874,0.004874,0.004865,0.0,0.0,0.0
